"Key","Item Type","Publication Year","Author","Title","Publication Title","ISBN","ISSN","DOI","Url","Abstract Note","Date","Date Added","Date Modified","Access Date","Pages","Num Pages","Issue","Volume","Number Of Volumes","Journal Abbreviation","Short Title","Series","Series Number","Series Text","Series Title","Publisher","Place","Language","Rights","Type","Archive","Archive Location","Library Catalog","Call Number","Extra","Notes","File Attachments","Link Attachments","Manual Tags","Automatic Tags","Editor","Series Editor","Translator","Contributor","Attorney Agent","Book Author","Cast Member","Commenter","Composer","Cosponsor","Counsel","Interviewer","Producer","Recipient","Reviewed Author","Scriptwriter","Words By","Guest","Number","Edition","Running Time","Scale","Medium","Artwork Size","Filing Date","Application Number","Assignee","Issuing Authority","Country","Meeting Name","Conference Name","Court","References","Reporter","Legal Status","Priority Numbers","Programming Language","Version","System","Code","Code Number","Section","Session","Committee","History","Legislative Body"
"ZIYS8I5P","journalArticle","1978","Back, D. J.; Breckenridge, A. M.; Crawford, F. E.; Orme, M. L.; Rowe, P. H.; Sloan, T. P.; Smith, E.","The pharmacokinetics of tritiated ethinylestradiol in the rabbit.","Steroids","","0039-128X","10.1016/0039-128x(78)90056-9","","The disappearance of ethinylestradiol from the blood of rabbits has been studied, following the intravenous administration of this steroid. The disappearance  followed two exponentials, the first having a half life (t1/2) of 5.5 min and the  second, apparently terminal exponential was also rapid (t1/2-69 min). The plasma  clearance was 150 ml/min which suggests almost total clearance of this steroid  during a single passage through the liver. Bile contained a significant  concentration of EE conjugates and thus this steroid could undergo enterophepatic  recirculations. A large oral dose of unlabelled EE, given prior to intravenous  administration of tritiated EE, considerably altered the pharmacokinetics of the  latter by saturating both phase one metabolism (changes of the steroid nucleus)  and the secretion of conjugates into bile. It was not clear whether phase two  metabolism (conjugation) was also saturated.","1978-11","2023-09-01 09:20:11","2023-09-01 10:23:18","","423-433","","4","32","","Steroids","","","","","","","","eng","","","","","","","Place: United States PMID: 725974","","","","Male; Kinetics; Animals; Tritium; Rabbits; Half-Life; Ethinyl Estradiol/*blood","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"SE2GP6ZX","journalArticle","1994","Goldzieher, J. W.","Are low-dose oral contraceptives safer and better?","American journal of obstetrics and gynecology","","0002-9378","10.1016/0002-9378(94)90069-8","","It is widely believed that the use of low-dose oral contraceptives decreases thrombotic risks, compared with higher-dose oral contraceptives. Two recent  epidemiologic studies infer a lower risk with 30 to 35 mcg than with 50 mcg  estrogen oral contraceptives. However, as with prior studies from which similar  conclusions were drawn, these studies have major flaws, the worst being that all  50 mcg oral contraceptives are lumped together, whereas 50 mcg mestranol oral  contraceptives are actually bioequivalent to 35 mcg ethinyl estradiol oral  contraceptives, thus confounding all such studies. Moreover, while rare  thrombotic events have received inordinate attention, the major protective effect  against endometrial and ovarian cancer that has been shown in older studies among  users of oral contraceptives containing > or = 50 mcg ethinyl estradiol or > or =  80 mcg mestranol are almost totally ignored. The theoretical benefits of using  lower-dose oral contraceptives have not been demonstrated, whereas the protection  against these types of reproductive cancer have been shown repeatedly with  high-dose oral contraceptives but not, to date, with lower-dose oral  contraceptives. Such protection may be diminished by lowering the oral  contraceptive dosage. Should every woman of reproductive age use high-dose oral  contraceptives for 2 years? Are we throwing out the baby with the bath water?","1994-09","2023-09-01 09:20:11","2023-09-01 09:20:11","","587-590","","3","171","","Am J Obstet Gynecol","","","","","","","","eng","","","","","","","Place: United States PMID: 8092202","","","","Humans; Female; Biology; Neoplasms; United States; Developed Countries; Contraception; Family Planning; Diseases; Ethinyl Estradiol/administration & dosage/pharmacokinetics; Contraceptive Methods--administraction and dosage; *Literature Review; Americas; North America; Northern America; *Oral Contraceptives, Low-dose--administraction and dosage; Oral Contraceptives--administraction and dosage; *Cancer--women; *Critique; *Risk Factors; *Thrombosis--women; Contraceptives, Oral/*administration & dosage/adverse effects; Embolism; Genital Neoplasms, Female/prevention & control; Mestranol/administration & dosage/pharmacokinetics; Thromboembolism; Thrombosis/chemically induced; Vascular Diseases","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"3BYJ3X3E","journalArticle","2005","Bitzer, J.","Belara--proven benefits in daily practice.","The European journal of contraception & reproductive health care : the official journal of the European Society of Contraception","","1362-5187","10.1080/13625180500434962","","Today, a contraceptive method is available to suit nearly every type of woman, every age and all preferences and expectations. All that seems to remain for  users is to look for the right product to satisfy their personal requirements.  The physician takes on the role of the adviser, responsible mainly for errors of  judgement and undesirable effects. The choice of the suitable contraceptive  depends on three factors: the patient profile, the profile of the method used and  the user's life situation. In selecting the method of contraception, statistical  measures such as the Pearl Index, rate of adverse events, risks and health  benefits as well as the pharmacological profile, resulting intake modality and  potential interactions should be considered. The patient profile includes both  subjective wishes and standards of value relevant for world view, family planning  and psychological well-being, as well as objective parameters such as age, BMI,  medical history and the woman's sexual behaviour. Evaluation of these parameters  by the physician is a major component of successful contraceptive counselling.  Belara is a new oral contraceptive on the European market based on a monophasic  combination of 2 mg chlormadinone acetate and 0.03 mg ethinylestradiol. As well  as high contraceptive efficacy and a low rate of side effects, Belara features an  outstanding safety profile due to its almost complete absence of  mineralocorticoid and glucocorticoid action and its absent impact on hepatic  metabolism. In daily practice, Belara exhibits mild antiandrogenic activity which  also makes it suitable for users with antiandrogen-induced seborrhoea and  moderate acne. Symptoms of PMS or unspecific dysmenorrhea and menstrual  irregularities can also be alleviated or completely eliminated by taking Belara.  Belara use has not been associated with any significant weight gain. In daily  practice, Belara is suitable for every woman of every age without specific risk  factors requiring safe contraception. Belara also has considerable additional  health benefits that should also be considered when choosing a suitable  contraceptive.","2005","2023-09-01 09:20:11","2023-09-01 09:20:11","","19-25","","","10 Suppl 1","","Eur J Contracept Reprod Health Care","","","","","","","","eng","","","","","","","Place: England PMID: 16356878","","","","Adolescent; Adult; Humans; Female; Quality of Life; Acne Vulgaris/drug therapy; Androgen Antagonists/pharmacokinetics/*therapeutic use; Chlormadinone Acetate/pharmacokinetics/*therapeutic use; Ethinyl Estradiol/pharmacokinetics/*therapeutic use","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"JJZXESTM","journalArticle","1999","Scheffler, M. R.; Colburn, W.; Kook, K. A.; Thomas, S. D.","Thalidomide does not alter estrogen-progesterone hormone single dose pharmacokinetics.","Clinical pharmacology and therapeutics","","0009-9236","10.1016/S0009-9236(99)70067-6","","OBJECTIVES: To determine the single- and multiple-dose pharmacokinetics of oral thalidomide (200 mg/day, administered for 21 days) and to assess the effects of  steady-state plasma concentrations of thalidomide on the single-dose  pharmacokinetics of ethinyl estradiol (INN, ethinylestradiol) and norethindrone  (INN, norethisterone). METHODS: A randomized, 2-period crossover study was  performed in 10 healthy premenopausal female volunteers. The pharmacokinetic  profiles of plasma concentrations of thalidomide were evaluated with both  noncompartmental and compartmental methods, whereas those of ethinyl estradiol  and norethindrone were calculated with noncompartmental methods. The effects of  steady-state plasma thalidomide concentrations on the pharmacokinetics of ethinyl  estradiol and norethindrone were determined with use of an ANOVA model that  included treatment sequence, subject within sequence, period, and treatment as  factors. RESULTS: Thalidomide plasma concentrations were best predicted by a  1-compartment model with first-order absorption and elimination and an absorption  time-lag. There were no significant differences between pharmacokinetic  parameters for thalidomide after 1 dose and those after 18 consecutive doses.  Except for a minor decrease of the elimination rate constant (k(e)) for ethinyl  estradiol, coadministration of thalidomide had no significant effects on the  pharmacokinetic profiles for either ethinyl estradiol or norethindrone. The  change in k(e) for ethinyl estradiol during thalidomide administration was not  associated with any alteration in the clearance or elimination half-life for this  hormone. CONCLUSIONS: Multiple-dose pharmacokinetics of thalidomide is similar to  the single-dose profile. This study did not investigate the efficacy of the  21-day fixed ethinyl estradiol-norethindrone regimen, but the results suggest  that thalidomide is unlikely to affect the pharmacokinetics of orally  administered hormonal contraceptives.","1999-05","2023-09-01 09:20:11","2023-09-01 10:38:12","","483-490","","5","65","","Clin Pharmacol Ther","","","","","","","","eng","","","","","","","Place: United States PMID: 10340913","","","","Adult; Humans; Female; Reference Values; Administration, Oral; Area Under Curve; Half-Life; Cross-Over Studies; Drug Administration Schedule; Hypnotics and Sedatives/pharmacokinetics/pharmacology; Ethinyl Estradiol/*pharmacokinetics; Contraceptives, Oral, Synthetic/*pharmacokinetics; Norethindrone/*pharmacokinetics; Antineoplastic Agents, Hormonal/*pharmacokinetics; Dermatologic Agents/pharmacokinetics/pharmacology; Leprostatic Agents/pharmacokinetics/pharmacology; Thalidomide/administration & dosage/blood/*pharmacokinetics/*pharmacology","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"ZQAGUZBV","journalArticle","2016","Gan, Lu; Jiang, Xuemin; Mendonza, Anisha; Swan, Therese; Reynolds, Christine; Nguyen, Joanne; Pal, Parasar; Neelakantham, Srikanth; Dahlke, Marion; Langenickel, Thomas; Rajman, Iris; Akahori, Mizuki; Zhou, Wei; Rebello, Sam; Sunkara, Gangadhar","Pharmacokinetic drug-drug interaction assessment of LCZ696 (an angiotensin receptor neprilysin inhibitor) with omeprazole, metformin or  levonorgestrel-ethinyl estradiol in healthy subjects.","Clinical pharmacology in drug development","","2160-7648 2160-763X","10.1002/cpdd.181","","LCZ696 is a novel angiotensin receptor neprilysin inhibitor in development for the treatment of cardiovascular diseases. Here, we assessed the potential for  pharmacokinetic drug-drug interaction of LCZ696 (400 mg, single dose or once  daily [q.d.]) when co-administered with omeprazole 40 mg q.d. (n = 28) or  metformin 1000 mg q.d. (n = 27) or levonorgestrel-ethinyl estradiol 150/30 μg  single dose (n = 24) in three separate open-label, single-sequence studies in  healthy subjects. Pharmacokinetic parameters of LCZ696 analytes (sacubitril,  LBQ657, and valsartan), metformin, and levonorgestrel-ethinyl estradiol were  assessed. Omeprazole did not alter the AUCinf of sacubitril and pharmacokinetics  of LBQ657; however, 7% decrease in the Cmax of sacubitril, and 11% and 13%  decreases in AUCinf and Cmax of valsartan were observed. Co-administration of  LCZ696 with metformin had no significant effect on the pharmacokinetics of LBQ657  and valsartan; however, AUCtau,ss and Cmax,ss of metformin were decreased by 23%.  Co-administration of LCZ696 with levonorgestrel-ethinyl estradiol had no effect  on the pharmacokinetics of ethinyl estradiol and LBQ657 or AUCinf of  levonorgestrel. The Cmax of levonorgestrel decreased by 15%, and AUCtau,ss and  Cmax,ss of valsartan decreased by 14% and 16%, respectively. Co-administration of  LCZ696 with omeprazole, metformin, or levonorgestrel-ethinyl estradiol was not  associated with any clinically relevant pharmacokinetic drug interactions.","2016-01","2023-09-01 09:20:11","2023-09-01 10:29:38","","27-39","","1","5","","Clin Pharmacol Drug Dev","","","","","","","","eng","© 2015, The American College of Clinical Pharmacology.","","","","","","Place: United States PMID: 27119576","","","","Adolescent; Adult; Humans; Male; Female; Middle Aged; Drug Interactions; Area Under Curve; Young Adult; Valsartan; Drug Combinations; Omeprazole; Omeprazole/administration & dosage/pharmacokinetics; Metformin; Biphenyl Compounds; Drug–drug interaction; Aminobutyrates/*administration & dosage/pharmacokinetics; Angiotensin Receptor Antagonists/*administration & dosage/pharmacokinetics; Angiotensin receptor neprilysin inhibitor; Combination oral contraceptive; Ethinyl Estradiol/administration & dosage/pharmacokinetics; LCZ696; Levonorgestrel/administration & dosage/pharmacokinetics; Metformin/administration & dosage/pharmacokinetics; Tetrazoles/*administration & dosage/pharmacokinetics","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"MB64R89J","journalArticle","2011","DiLiberti, Charles E.; O'Leary, Christine M.; Hendy, Christopher H.; Waters, Donald H.; Margolis, Marya B.","Steady-state pharmacokinetics of an extended-regimen oral contraceptive with continuous estrogen.","Contraception","","1879-0518 0010-7824","10.1016/j.contraception.2010.06.015","","BACKGROUND: This study was conducted to evaluate the steady-state blood concentrations and potential accumulation of levonorgestrel (LNG) and ethinyl  estradiol (EE) administered for up to 84 days and EE alone for 7 additional days  as an extended-regimen 91-day oral contraceptive (OC). STUDY DESIGN: An  open-label, single-site study was conducted in 30 healthy female volunteers.  Subjects received daily doses of 0.15 mg LNG/0.03 mg EE for 84 consecutive days  followed by 0.03 mg EE alone for 7 days. Pharmacokinetic (PK) monitoring was  conducted on Days 1, 21, 84 and 91. RESULTS: The observed plasma concentrations  of LNG after 84 days and of EE after 84 and 91 days were comparable to the  steady-state concentrations observed at 21 days. Pharmacokinetic parameters over  the 24-h dosing period were similar at all time points measured after achieving  steady-state plasma concentrations. CONCLUSION: This study demonstrated that an  extended-regimen OC providing 84 days of LNG/EE and 7 days of EE alone has a PK  profile similar to a 28-day conventional OC regimen and does not result in any  additional accumulation of these hormones.","2011-01","2023-09-01 09:20:11","2023-09-01 10:27:39","","55-61","","1","83","","Contraception","","","","","","","","eng","Copyright © 2011 Elsevier Inc. All rights reserved.","","","","","","Place: United States PMID: 21134504","","","","Adult; Humans; Female; Middle Aged; Area Under Curve; Half-Life; Young Adult; Longitudinal Studies; Ethinyl Estradiol/administration & dosage/blood/*pharmacokinetics; Levonorgestrel/administration & dosage/blood/*pharmacokinetics; Contraceptives, Oral, Combined/administration & dosage/blood/*pharmacokinetics","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"9HUULJD6","journalArticle","2019","Alsop, Derek; Wilson, Joanna Y.","Waterborne pharmaceutical uptake and toxicity is modified by pH and dissolved organic carbon in zebrafish.","Aquatic toxicology (Amsterdam, Netherlands)","","1879-1514 0166-445X","10.1016/j.aquatox.2019.02.008","","Human and veterinary pharmaceuticals have been observed in natural aquatic environments around the world, and many have been shown to impact fish health.  Presently, we examined the influence of pH, dissolved organic carbon (DOC) and  Na(+) or Ca(2+) on the bioavailability and toxicity of waterborne pharmaceuticals  in larval zebrafish. Drugs included sertraline (selective serotonin reuptake  inhibitor; SSRI), fluoxetine (SSRI), diclofenac (nonsteroidal anti-inflammatory  drug) and ethinyl estradiol (estrogen; EE(2)). The 96 h-LC(50)s for sertraline,  fluoxetine and diclofenac were influenced by pH over an environmentally relevant  range (pH 5.8-8.2). Toxicity was related to the predicted concentration of  non-ionized compounds, which more readily cross cell membranes than ionized  compounds. For example, sertraline was 4.1-fold more toxic (as measured by 96  h-LC(50)s) at pH 8.2 compared to pH 5.8, while the predicted amount of  non-ionized sertraline was also greater at pH 8.2 (based on previously reported  pKa values). Experiments with radiolabelled drugs demonstrated that sertraline  uptake was also 5.4-fold higher at pH 8.2 compared to pH 5.8. Terrigenous and  autochthonous DOC samples (as low as 1 mg/L) protected against sertraline uptake  and toxicity, although they were more effective at lower (environmentally  relevant) drug concentrations. In contrast, the uptake of EE(2), which was  principally non-ionized in all water chemistries tested, was not altered by pH or  DOC. There was no change in sertraline toxicity with the addition of 12 mM Na(+)  or 3 mM Ca(2+). In conclusion, the influence of pH and DOC on drug uptake and  toxicity in fish appears to be predictable based on the physicochemical  properties of the drug (e.g. pKa, polar surface area). The influence of water  chemistry on drug bioavailability in fish is likely relevant to all aquatic life.","2019-05","2023-09-01 09:20:11","2023-09-01 09:20:11","","11-18","","","210","","Aquat Toxicol","","","","","","","","eng","Copyright © 2019 Elsevier B.V. All rights reserved.","","","","","","Place: Netherlands PMID: 30818111","","","","Humans; Animals; Bioavailability; Biological Availability; Hydrogen-Ion Concentration; Sertraline; Fluoxetine; Diclofenac; pH; Ethinyl estradiol; Carbon/*chemistry; Danio rerio; Diclofenac/metabolism/*toxicity; Dissolved organic carbon; Ethinyl Estradiol/metabolism/*toxicity; Humic Substances/analysis; Larva/metabolism; Selective Serotonin Reuptake Inhibitors/metabolism/*toxicity; Water Pollutants, Chemical/metabolism/*toxicity; Zebrafish/*metabolism","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"7XSSUZTF","journalArticle","2002","Moore, Katy H. P.; McNeal, Scott; Britto, Margaret R.; Bye, Carole; Sale, Mark; Richardson, Mary S.","The pharmacokinetics of sumatriptan when administered with norethindrone 1 mg/ethinyl estradiol 0.035 mg in healthy volunteers.","Clinical therapeutics","","0149-2918","10.1016/s0149-2918(02)80086-8","","BACKGROUND: Because the majority of migraineurs are young women in their peak reproductive years, it is important to understand the possible effects on the  pharmacokinetics of both medications when sumatriptan is coadministered with an  oral contraceptive (OC). OBJECTIVES: The primary objective of this study was to  assess the effect of multiple dosing of the OC norethindrone 1 mg/ethinyl  estradiol 0.035 mg (NE/EE) on the single-dose pharmacokinetics of sumatriptan in  healthy volunteers. Secondary objectives were to determine the effect of a single  dose of sumatriptan on the multiple-dose pharmacokinetics of NE and EE, and to  assess the safety and tolerability of the combination. METHODS: This was an  open-label, 1-sequence, crossover study in healthy women who had been receiving  NE/EE for at least 3 months. Subjects received 1 cycle of NE/EE, consisting of 21  days of OC and 7 days of placebo. They also received a single dose of sumatriptan  50 mg on the last day of the OC or placebo regimen. Blood samples for the  determination of plasma sumatriptan concentrations were collected on days 21 and  28, and blood samples for the determination of plasma NE and EE concentrations  were collected on days 20 and 21. Treatments were compared by analysis of  variance. Equivalence between treatments was to be concluded if the 90% Cl for  the ratio of reference to test means for log(e)-transformed parameters (area  under the plasma concentration-time curve [AUCI and maximum measured plasma  concentration [C(max)]) for each analyte fell within the interval 0.80 to 1.25.  RESULTS: Twenty-six women (mean age, 29.8 years; age range, 18-44 years; weight  range, 52-82 kg) participated in the study. The 90% CI for the ratio of reference  to test means for the AUC extrapolated to infinity (AUC(infinity)) of sumatriptan  was 1.11 to 1.22, and the 90% CIs for the AUC over the dosing interval at steady  state (AUC(tau)) of NE and EE were 0.96 to 1.00 and 0.91 to 0.97, respectively.  The 90% CIs for the ratio of reference to test means for the C(max) of  sumatriptan, NE, and EE were a respective 1.05 to 1.30, 0.76 to 0.88, and 0.88 to  1.04. Study treatments were well tolerated. Adverse events were mild or moderate,  and there were no clinically significant changes in vital signs or laboratory  values. CONCLUSIONS: The extent of absorption (AUC) of sumatriptan, NE, and EE  was similar after oral administration of sumatriptan and NE/EE, both alone and in  combination. Thus, in the opinion of the study investigators, there were no  clinically relevant changes in the AUC of any of the medications when sumatriptan  and NE/EE were administered concomitantly compared with administration alone. The  results of this study suggest that dose adjustment is not necessary when  sumatriptan is administered concomitantly with NE/EE in healthy premenopausal  women.","2002-11","2023-09-01 09:20:11","2023-09-01 10:37:10","","1887-1901","","11","24","","Clin Ther","","","","","","","","eng","","","","","","","Place: United States PMID: 12501881","","","","Adolescent; Adult; Humans; Female; Drug Interactions; Area Under Curve; Cross-Over Studies; Ethinyl Estradiol/administration & dosage/*blood; Norethindrone/administration & dosage/*blood; Contraceptives, Oral, Combined/administration & dosage/*blood; Sumatriptan/administration & dosage/*blood; Vasoconstrictor Agents/administration & dosage/*blood","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"HCMEUBUJ","journalArticle","2022","Lingineni, Karthik; Chaturvedula, Ayyappa; Cicali, Brian; Cristofoletti, Rodrigo; Wendl, Thomas; Hoechel, Joachim; Brown, Joshua D.; Vozmediano, Valvanera; Schmidt, Stephan","Determining the Exposure Threshold for Levonorgestrel Efficacy Using an Integrated Model Based Meta-Analysis Approach.","Clinical pharmacology and therapeutics","","1532-6535 0009-9236","10.1002/cpt.2457","","Combined oral contraceptive pills are the most commonly used hormonal contraceptives for the prevention of unintended pregnancies in United States.  They consist of a progestin (e.g., levonorgestrel (LNG)) and an estrogen  component, typically ethinyl estradiol (EE). In addition to adherence issues,  drug-drug interactions (DDIs) and obesity (women with body mass index  (BMI) ≥ 30 kg/m(2) ) are prime suspects for decreased LNG efficacy. Therefore, we  developed an integrated physiologically-based pharmacokinetic modeling and  model-based meta-analysis approach to determine LNG's efficacy threshold  concentrations and to evaluate the impact of DDIs and obesity on the efficacy of  LNG-containing hormonal contraceptives (HCs). Based on this approach,  co-administration of strong CYP3A4 inducers and LNG-containing HCs (LNG150: LNG  150 µg + EE 30 µg and LNG100: LNG 100 µg + EE 20 µg) resulted in a predicted  clinically relevant decrease of LNG plasma exposure (women with BMI < 25 kg/m(2)  : 50-65%; obese women: 70-75%). Following administration of LNG150 or LNG100 in  the presence of a CYP3A4 inducer, there was an increase in mean Pearl Index of  1.2-1.30 and 1.80-2.10, respectively, in women with BMI < 25 kg/m(2) (incidence  rate ratios (IRRs): 1.7-2.2), whereas it ranged from 1.6-1.80 and 2.40-2.85 in  obese women (IRR: 2.2-3.0), respectively. Our results suggest that the use of  backup or alternate methods of contraception is not necessarily required for oral  LNG + EE formulations except within circumstances of both obesity and strong  CYP3A4 inducer concomitance following administration of LNG100.","2022-02","2023-09-01 09:20:11","2023-09-01 09:20:11","","509-518","","2","111","","Clin Pharmacol Ther","","","","","","","","eng","© 2021 The Authors. Clinical Pharmacology & Therapeutics © 2021 American Society for Clinical Pharmacology and Therapeutics.","","","","","","Place: United States PMID: 34674227","","","","Humans; Female; Risk Factors; Risk Assessment; Dose-Response Relationship, Drug; Drug Interactions; Drug Combinations; Pregnancy; *Models, Biological; Body Mass Index; Obesity/physiopathology; Contraceptives, Oral, Combined/*administration & dosage/adverse effects/pharmacokinetics; Ethinyl Estradiol/*administration & dosage/adverse effects/pharmacokinetics; Levonorgestrel/*administration & dosage/adverse effects/pharmacokinetics; Contraceptives, Oral, Synthetic/*administration & dosage/adverse effects/pharmacokinetics; Contraceptive Agents, Hormonal/*administration & dosage/adverse effects/pharmacokinetics; Cytochrome P-450 CYP3A Inducers/adverse effects; Pregnancy, Unplanned","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"9CLD4V73","journalArticle","1993","Kuhnz, W.; Louton, T.; Back, D. J.; Michaelis, K.","Radioimmunological analysis of ethinylestradiol in human serum. Validation of the method and comparison with a gas chromatographic/mass spectrometric assay.","Arzneimittel-Forschung","","0004-4172","","","The majority of combination oral contraceptives contain ethinylestradiol (EE2, CAS 57-63-6) as estrogenic component at doses between 50 and 20 micrograms/unit.  Since the concentrations of EE2 in the serum of women under oral contraceptive  (OC) therapy are in the lower pg-range, highly sensitive and specific analytical  methods are required. Radioimmunoassay (RIA) has been the method of choice, but  evidence of specificity in the presence of the coadministered progestogens and  their metabolites has not always been provided. The present study compares two  radioimmunological methods, which use the same antiserum but different sample  volumes and standard curves (extracted vs. non-extracted), with a newly developed  gas chromatographic/mass spectrometric (GC/MS) method, in order to cross-validate  the methods. For that purpose, 51 serum samples obtained from women who had been  taking two different combination oral contraceptives were analysed independently  by all three methods. The specificity of the antiserum was further examined by  submitting ex vivo serum samples obtained from OC-users to a combination of high  pressure liquid chromatography (HPLC) and RIA. The results obtained by the three  methods were very similar and correlation coefficients (r) obtained from linear  regression analysis were about 0.7. There was no interference from the  coadministered progestins on the analysis of EE2 as carried out by the three  methods. There were no metabolites in the extracts of ex vivo serum samples which  showed cross-reactivity with the antiserum used. Modifications of the  radioimmunoassay procedure did not markedly affect the results of EE2  determination. If properly validated, radioimmunoassay can be used as an  alternative to GC/MS in pharmacokinetic studies.","1993-01","2023-09-01 09:20:11","2023-09-01 10:34:06","","16-21","","1","43","","Arzneimittelforschung","","","","","","","","eng","","","","","","","Place: Germany PMID: 8447841","","","","Humans; Female; Chromatography, High Pressure Liquid; Single-Blind Method; Gas Chromatography-Mass Spectrometry; Radioimmunoassay; Contraceptives, Oral, Hormonal/pharmacokinetics; Ethinyl Estradiol/*blood/pharmacokinetics","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Z3A93FU2","journalArticle","1994","Hammond, G. L.; Bocchinfuso, W. P.; Orava, M.; Smith, C. L.; van den Ende, A.; van Enk, A.","Serum distribution of two contraceptive progestins: 3-ketodesogestrel and gestodene.","Contraception","","0010-7824","10.1016/0010-7824(94)90018-3","","A cross-over study of two oral contraceptive formulations, containing 30 micrograms ethinylestradiol in combination with 150 micrograms desogestrel  (Marvelon) or 75 micrograms gestodene (Femovan), has been performed to compare  the serum distribution and pharmacokinetics of gestodene and the active  metabolite of desogestrel, namely 3-ketodesogestrel. Serum concentrations of both  sex hormone-binding globulin (SHBG) and corticosteroid-binding globulin (CBG)  were also measured and were increased more than 3-fold and 2-fold, respectively,  on day 21 of the treatment cycle, with no statistically significant difference  between treatment groups. In addition, 35 days after ingestion of either oral  contraceptive had ceased, the serum SHBG and CBG concentrations were similar to  the pretreatment values. During treatment cycles, increased serum SHBG levels  were associated with a redistribution of 3-ketodesogestrel and gestodene such  that the non-protein-bound (NPB) and albumin-bound fractions were reduced in  concert with an increase in the relative proportions bound to SHBG. The  proportion of gestodene bound to SHBG was consistently higher than that observed  for 3-ketodesogestrel, and this undoubtedly reflects the higher affinity of SHBG  for gestodene (Kd = 1.2 nM at 37 degrees C) when compared to 3-ketodesogestrel  (Kd = 4.7 nM at 37 degrees C). It also probably accounts, in part, for the much  higher total serum levels of gestodene (8.58 nmol/L) when compared to  3-ketodesogestrel (2.37 nmol/L) during the treatment cycles. Consequently, the  absolute amounts of NPB, non-SHBG-bound, and SHBG-bound gestodene are  significantly higher than those measured for 3-ketodesogestrel. It is concluded  that ethinylestradiol-induced increases in serum SHBG levels during treatment  with Marvelon or Femovan, influenced the distribution and total amount of  3-ketodesogestrel and gestodene in serum, respectively, and that this, combined  with the higher affinity of SHBG for gestodene, results in a greater amount of  bioavailable gestodene compared to 3-ketodesogestrel, despite the smaller dose of  gestodene administered.","1994-10","2023-09-01 09:20:11","2023-09-01 10:30:34","","301-318","","4","50","","Contraception","","","","","","","","eng","","","","","","","Place: United States PMID: 7813219","","","","Adult; Humans; Female; Kinetics; Cross-Over Studies; Biological Availability; Studies; Sex Hormone-Binding Globulin/metabolism; Contraception; Contraceptive Agents; Examinations And Diagnoses; Family Planning; Laboratory Examinations And Diagnoses; *Ethinyl Estradiol; *Research Report; Contraceptive Agents, Estrogen; Contraceptive Agents, Female; Contraceptive Agents, Progestin; Contraceptives, Oral, Combined/*pharmacokinetics; Contraceptive Methods--pharmacodynamics; Oral Contraceptives--pharmacodynamics; *Desogestrel; *Laboratory Procedures; Transcortin/metabolism; *Comparative Studies; Norpregnenes/*blood/pharmacokinetics; Ethinyl Estradiol/pharmacokinetics; *Gestodene; Desogestrel/*blood/pharmacokinetics; *Oral Contraceptives, Combined--pharmacodynamics","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
