"Key","Item Type","Publication Year","Author","Title","Publication Title","ISBN","ISSN","DOI","Url","Abstract Note","Date","Date Added","Date Modified","Access Date","Pages","Num Pages","Issue","Volume","Number Of Volumes","Journal Abbreviation","Short Title","Series","Series Number","Series Text","Series Title","Publisher","Place","Language","Rights","Type","Archive","Archive Location","Library Catalog","Call Number","Extra","Notes","File Attachments","Link Attachments","Manual Tags","Automatic Tags","Editor","Series Editor","Translator","Contributor","Attorney Agent","Book Author","Cast Member","Commenter","Composer","Cosponsor","Counsel","Interviewer","Producer","Recipient","Reviewed Author","Scriptwriter","Words By","Guest","Number","Edition","Running Time","Scale","Medium","Artwork Size","Filing Date","Application Number","Assignee","Issuing Authority","Country","Meeting Name","Conference Name","Court","References","Reporter","Legal Status","Priority Numbers","Programming Language","Version","System","Code","Code Number","Section","Session","Committee","History","Legislative Body"
"GPQ7EZRR","journalArticle","2003","Buysschaert, M.; Joudi, I.; Wallemacq, P.; Hermans, M. P.","Comparative performance of serum cystatin-c versus serum creatinine in diabetic subjects.","Diabetes & metabolism","","1262-3636","10.1016/s1262-3636(07)70048-4","","OBJECTIVE: Serum cystatin-C, a protein with constant production rate, undergoes glomerular filtration. Cystatin-C is a candidate surrogate marker, allegedly  superior to serum creatinine, for estimating glomerular filtration rate, due to  its high correlation with absolute measurement of the latter. The aim of this  study was to assess from intra- and inter-subject variability the performance of  cystatin-C in a cohort of diabetic patients spanning a wide range of kidney  function and to compare it to that of serum creatinine. RESEARCH DESIGN AND  METHODS: 98 consecutive diabetic in-patients (45 type 1 and 53 type 2) were  included. Mean age was 53 +/- 15 years (1SD). Creatinine clearance was 98 ml/min  (median; range: 16-244). We used the discriminant ratio (DR) methodology to  compare the performance of serum cystatin-C vs. that of creatinine to segregate  subjects according to their glomerular filtration rate. RESULTS: Serum creatinine  values on day 1 and 2 were 1.10 +/- 0.76 and 1.07 +/- 0.89 mg/dl and  concentrations of cystatin-C were 1.10 +/- 0.60 and 1.06 +/- 0.63 mg/L. A close  linear relationship was observed between means of duplicates for creatinine and  cystatin-C (Pearson product-moment correlation 0.92). DR was obtained from the  ratio of the underlying between-subject to the within-subject standard  deviations. DR values were 5.23 for creatinine and 8.82 for cystatin-C  (P<0.0001), implying superior discriminating ability for cystatin-C. Once  adjusted for attenuation, measured Pearson product-moment correlation rose from  0.92 to 0.97. The DR methodology allowed for deriving an unbiased linear  regression equation between methods, with slope and intercept at 0.79 and 0.23,  respectively. CONCLUSIONS: Serum cystatin-C better discriminates among a  population of type 1 and 2 diabetic patients with regard to their estimated  glomerular filtration rate when compared with conventional serum creatinine  measurement.","2003-09","2023-07-10 09:10:22","2023-07-10 09:10:22","","377-383","","4 Pt 1","29","","Diabetes Metab","","","","","","","","eng","","","","","","","Place: France PMID: 14526265","","","","Humans; Male; Female; Middle Aged; Metabolic Clearance Rate; Smoking; Regression Analysis; Body Mass Index; Blood Pressure; Diabetes Mellitus, Type 2/*blood/physiopathology; Glomerular Filtration Rate; Creatinine/*blood; Cystatin C; Glycated Hemoglobin/analysis; Cystatins/*blood; Diabetes Mellitus, Type 1/*blood/physiopathology","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"CPJIBA6J","journalArticle","2004","Rule, Andrew D.; Larson, Timothy S.; Bergstralh, Erik J.; Slezak, Jeff M.; Jacobsen, Steven J.; Cosio, Fernando G.","Using serum creatinine to estimate glomerular filtration rate: accuracy in good health and in chronic kidney disease.","Annals of internal medicine","","1539-3704 0003-4819","10.7326/0003-4819-141-12-200412210-00009","","BACKGROUND: The National Kidney Foundation has advocated the use of the abbreviated Modification of Diet in Renal Disease (MDRD) equation to estimate  glomerular filtration rate (GFR) from serum creatinine measurements in clinical  laboratories. However, healthy persons were not included in the development of  the MDRD equation. OBJECTIVES: To assess the accuracy of the MDRD equation in  patients with chronic kidney disease compared with healthy persons and to develop  a new equation that uses both patients with chronic kidney disease and healthy  persons. DESIGN: Cross-sectional study. SETTING: The Mayo Clinic, a tertiary-care  medical center. PARTICIPANTS: Consecutive patients (n = 320) who had an  iothalamate clearance test specifically for chronic kidney disease evaluation and  consecutive healthy persons (n = 580) who had an iothalamate clearance test  specifically for kidney donor evaluation. MEASUREMENTS: Serum creatinine levels,  GFR, demographic characteristics, and clinical characteristics were abstracted  from the medical record. RESULTS: The MDRD equation underestimated GFR by 6.2% in  patients with chronic kidney disease and by 29% in healthy persons. Re-estimated  coefficients for serum creatinine and sex were similar to the original MDRD  equation in the chronic kidney disease series but not in the healthy series. At  the same serum creatinine level, age, and sex, GFR was on average 26% higher in  healthy persons than in patients with chronic kidney disease (P < 0.001). A  quadratic GFR equation was developed to estimate logarithmic GFR from the  following covariates: 1/SCr, 1/SCr2, age, and sex (where SCr = serum creatinine).  LIMITATIONS: The new equation was not developed in a general population sample.  Elderly and African-American persons were underrepresented. CONCLUSION: The MDRD  equation systematically underestimates GFR in healthy persons. A new equation  developed with patients who have chronic kidney disease and healthy persons may  be a step toward accurately estimating GFR when the diagnosis of chronic kidney  disease is unknown.","2004-12-21","2023-07-10 09:10:22","2023-07-10 09:10:22","","929-937","","12","141","","Ann Intern Med","","","","","","","","eng","","","","","","","Place: United States PMID: 15611490","","","","Adolescent; Adult; Humans; Male; Female; Middle Aged; Reference Values; Aged; Predictive Value of Tests; Cross-Sectional Studies; Chronic Disease; Contrast Media; *Glomerular Filtration Rate; Creatinine/*blood; Iothalamic Acid/pharmacokinetics; Kidney Diseases/blood/*diagnosis","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"NGPQTEFU","journalArticle","2019","Sun, Ning; Li, Qirui; Zhao, Libo; He, Huan; Zhang, Meng; Wang, Xiaoling","Simultaneous quantitative analysis of phosphocreatine, creatine and creatinine in plasma of children by HPLC-MS/MS method: Application to a pharmacokinetic study  in children with viral myocarditis.","Biomedical chromatography : BMC","","1099-0801 0269-3879","10.1002/bmc.4558","","A simple and rapid HPLC-MS/MS method was developed and validated for simultaneous measurement of phosphocreatine and its metabolites creatine and creatinine in  children's plasma. A 50 μL aliquot of plasma was prepared by protein  precipitation with acetonitrile-water (1000 μL, 1:1, v/v) followed by separation  on a Hypersil Gold C(18) column (35°C) with gradient mobile phase consisting of  2 mm ammonium acetate aqueous solution (pH 10) and methanol at a flow rate of  0.3 mL/min and analyzed by mass spectrometry in both positive (phosphocreatine)  and negative (creatine and creatinine) ion multiple reaction monitoring mode.  Good linearity (r > 0.99) was obtained for the three analytes. The intra-day and  inter-day values of CV were <5.46% (-13.09% ≤ RE ≤ 2.57%). The average recoveries  of the three analytes were 70.9-97.5%. No obvious impact was found for the  quantitation of three analytes in normal, hemolyzed and hyperlipemic plasma. In  the end, this method was successfully applied to a pharmacokinetic study of  phosphocreatine in children (six cases) with viral myocarditis of children after  intravenous infusion of 2 g of the test drug. The pharmacokinetc parameters of  phosphocreatine/creatine were as follows: t(1/2) 0.24/0.83 h, T(max) 0.49/0.55 h,  C(max) 47.34/59.29 μg/mL, AUC(last) 17.07/59.63 h μg/mL, AUC(inf) 17.16/79.01 h  μg/mL and MRT 0.29/0.67 h.","2019-08","2023-07-10 09:10:22","2023-07-10 09:10:22","","e4558","","8","33","","Biomed Chromatogr","","","","","","","","eng","© 2019 John Wiley & Sons, Ltd.","","","","","","Place: England PMID: 31013362","","","","Adolescent; Humans; Male; Female; Reproducibility of Results; Child; Tandem Mass Spectrometry/methods; Drug Stability; Linear Models; Limit of Detection; plasma; HPLC-MS/MS; Chromatography, High Pressure Liquid/methods; pharmacokinetic study; Creatine/*blood/chemistry/pharmacokinetics; Creatinine/*blood/chemistry/pharmacokinetics; Myocarditis/*blood; phosphocreatine; Phosphocreatine/*blood/chemistry/pharmacokinetics; viral myocarditis of children; Virus Diseases/*blood","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"TEQJUQBZ","journalArticle","1994","Sokoll, L. J.; Russell, R. M.; Sadowski, J. A.; Morrow, F. D.","Establishment of creatinine clearance reference values for older women.","Clinical chemistry","","0009-9147","","","Age-adjusted reference ranges for creatinine clearance were determined in 279 women, ages 40-95 years, who were housed in a metabolic research unit and  consumed a meat-free diet. Creatinine clearance, but not serum creatinine,  declined with age by 0.63 mL/min per 1.73 m2 per year. Serum and urine creatinine  concentrations, used to calculate clearances, were analyzed by a kinetic Jaffé  procedure. In a subset of 100 subjects, fasting serum creatinine values averaged  8.3 +/- 5.2 (SD) mumol/L higher when measured by the kinetic Jaffé procedure than  by an enzymatic method (creatinine PAP). The Cockcroft-Gault formula for  estimating creatinine clearance from serum creatinine in women was validated, and  the modification factor for the male equation was determined to be 0.84 (95%  confidence interval 0.83-0.86) confirming the suggested 15% correction. A  prediction formula derived from this population was similar in accuracy to the  Cockcroft-Gault formula.","1994-12","2023-07-10 09:10:22","2023-07-10 09:10:22","","2276-2281","","12","40","","Clin Chem","","","","","","","","eng","","","","","","","Place: England PMID: 7988015","","","","Adult; Humans; Female; Middle Aged; Reference Values; Aged; Aged, 80 and over; Aging/*metabolism; *Metabolic Clearance Rate; Creatinine/blood/*metabolism/urine","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"NYQDB46N","journalArticle","1981","Ward, P. C.","Renal dysfunction. 1. Urea and creatinine.","Postgraduate medicine","","0032-5481","10.1080/00325481.1981.11715756","","Serum urea is more frequently increased in nonrenal than in renal disease, a fact that blunts its diagnostic usefulness. The serum creatinine is probably the most  useful of commonly available tests for both detecting and monitoring renal  disease, but it is not without its shortcomings. Serum urea/creatinine ratios are  generally supportive of clinical impressions but are subject to so many variables  as to be too tenuous for diagnostic purposes, especially in acute renal failure.  Measured creatinine clearances are still widely performed but are subject to so  many variables (none the least of which is inaccurate urine collection) as to  warrant abandonment. Estimated creatinine clearances are reasonably accurate, but  indications for their use are relatively limited.","1981-05","2023-07-10 09:10:22","2023-07-10 09:10:22","","93-6, 99-100, 103-104","","5","69","","Postgrad Med","","","","","","","","eng","","","","","","","Place: England PMID: 7232247","","","","Adult; Humans; Male; Female; Middle Aged; Metabolic Clearance Rate; Kidney Function Tests; Creatinine/*blood; Kidney Diseases/blood/*diagnosis; Urea/*blood","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"6Z2JLYAI","journalArticle","2018","Nakada, Tomohisa; Kudo, Toshiyuki; Kume, Toshiyuki; Kusuhara, Hiroyuki; Ito, Kiyomi","Quantitative analysis of elevation of serum creatinine via renal transporter inhibition by trimethoprim in healthy subjects using physiologically-based  pharmacokinetic model.","Drug metabolism and pharmacokinetics","","1880-0920 1347-4367","10.1016/j.dmpk.2017.11.314","","Serum creatinine (SCr) levels rise during trimethoprim therapy for infectious diseases. This study aimed to investigate whether the elevation of SCr can be  quantitatively explained using a physiologically-based pharmacokinetic (PBPK)  model incorporating inhibition by trimethoprim on tubular secretion of creatinine  via renal transporters such as organic cation transporter 2 (OCT2), OCT3,  multidrug and toxin extrusion protein 1 (MATE1), and MATE2-K. Firstly,  pharmacokinetic parameters in the PBPK model of trimethoprim were determined to  reproduce the blood concentration profile after a single intravenous and oral  administration of trimethoprim in healthy subjects. The model was verified with  datasets of both cumulative urinary excretions after a single administration and  the blood concentration profile after repeated oral administration. The  pharmacokinetic model of creatinine consisted of the creatinine synthesis rate,  distribution volume, and creatinine clearance (CL(cre)), including tubular  secretion via each transporter. When combining the models for trimethoprim and  creatinine, the predicted increments in SCr from baseline were 29.0%, 39.5%, and  25.8% at trimethoprim dosages of 5 mg/kg (b.i.d.), 5 mg/kg (q.i.d.), and 200 mg  (b.i.d.), respectively, which were comparable with the observed values. The  present model analysis enabled us to quantitatively explain increments in SCr  during trimethoprim treatment by its inhibition of renal transporters.","2018-02","2023-07-10 09:10:22","2023-07-10 09:10:22","","103-110","","1","33","","Drug Metab Pharmacokinet","","","","","","","","eng","Copyright © 2017 The Japanese Society for the Study of Xenobiotics. Published by Elsevier Ltd. All rights reserved.","","","","","","Place: England PMID: 29361388","","","","Humans; Healthy Volunteers; Creatinine; Drug interaction; *Models, Biological; PBPK model; Creatinine/*blood; Trimethoprim; Kidney/drug effects/*metabolism; Quantitative analysis; Clinical pharmacokinetics; Cytochrome P-450 CYP2C8 Inhibitors/*blood/pharmacology; Renal transporter; Trimethoprim/*blood/pharmacology","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"62T46NI5","journalArticle","1993","O'Connell, M. B.; Wong, M. O.; Bannick-Mohrland, S. D.; Dwinell, A. M.","Accuracy of 2- and 8-hour urine collections for measuring creatinine clearance in the hospitalized elderly.","Pharmacotherapy","","0277-0008","","","The accuracy of 2- and 8- hour urine collections for estimating creatinine clearance was compared with that of the standard 24-hour procedure in 45  hospitalized elderly patients (age > or = 65 yrs) with indwelling urethral  catheters. Urine was collected at blocked intervals from 0-2, 2-8, and 8-24 hours  and then added together to determine the 8- and 24-hour clearances. The mean  8-hour creatinine clearance was not significantly different from the 24-hour  value, whereas the mean 2-hour creatinine clearance was significantly different.  The 8-hour value was less biased (2.2 and 10.7 ml/min, respectively) and more  precise (11.7 and 25.3 ml/min, respectively) than the 2-hour value. Regardless of  age, renal function, serum creatinine level, or diuretic use, the 8-hour value  was less biased, usually more precise, and clinically more accurate. Thus it can  be used in stable, hospitalized, elderly patients with indwelling catheters to  determine degrees of renal impairment and provide optimum drug dosing.","1993-04","2023-07-10 09:10:22","2023-07-10 09:10:22","","135-142","","2","13","","Pharmacotherapy","","","","","","","","eng","","","","","","","Place: United States PMID: 8469620","","","","Humans; Male; Female; Aged; Time Factors; Metabolic Clearance Rate; Aged, 80 and over; Hospitalization; *Urine; Urinary Catheterization; Creatinine/*metabolism/urine; *Specimen Handling; Catheters, Indwelling","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"FUDCA5C4","journalArticle","2000","Blake, P. G.","Creatinine is the best molecule to target adequacy of peritoneal dialysis.","Peritoneal dialysis international : journal of the International Society for Peritoneal Dialysis","","0896-8608","","","The overall conclusion is that neither creatinine clearance nor urea clearance is the perfect index for predicting outcome in PD patients. In the absence of  indices that are better validated and more convenient, creatinine and urea are  what we have to use. They are best seen as two imperfect, but potentially  complementary, measurements. On balance, creatinine clearance is the better of  the two indices, in that it gives greater weight to residual renal function, and  residual renal function is probably a stronger predictor of patient outcome than  peritoneal clearance per se. However, creatinine clearance has a particular  weakness in low transporters; values have to be interpreted with discretion in  this group. Furthermore, both indices are flawed because of the manner in which  they are conventionally normalized. Research into more appropriate methods of  normalization, or into whether normalization is required at all, would be  helpful. The complex relationship between these clearance indices, protein  intake, and lean body mass also needs to be kept in mind. While this paper argues  in favour of creatinine clearance as the better index, it still suggests that  both indices be used, together with a large measure of clinical judgment.","2000","2023-07-10 09:10:22","2023-07-10 09:10:22","","S65-69","","","20 Suppl 2","","Perit Dial Int","","","","","","","","eng","","","","","","","Place: United States PMID: 10911646","","","","Humans; Male; Female; Metabolic Clearance Rate; Creatinine/*pharmacokinetics; Urea/pharmacokinetics; Peritoneal Dialysis/methods/*standards","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"FGUCJPIA","journalArticle","1992","Brandes, J. C.; Piering, W. F.; Beres, J. A.; Blumenthal, S. S.; Fritsche, C.","Clinical outcome of continuous ambulatory peritoneal dialysis predicted by urea and creatinine kinetics.","Journal of the American Society of Nephrology : JASN","","1046-6673","10.1681/ASN.V291430","","The effectiveness of urea kinetics (Kt/V, where K is urea clearance, t is treatment time, and V is the volume of distribution for urea) to assess the  adequacy of continuous ambulatory peritoneal dialysis (CAPD) and clinical outcome  has not been established prospectively, and cross-sectional clinical studies have  been inconclusive. A minimum weekly creatinine clearance of 40 to 50 L is  recommended, but the adequacy of this dose is unproven. We introduced a simpler  approach to creatinine kinetics in the form of an efficacy number (EN) calculated  from data obtained in a standardized 4-h dwell exchange. To determine the most  effective model for predicting CAPD adequacy, residual renal function, weekly  Kt/V urea, weekly creatinine clearance standardized to body surface area, and EN  (liters per gram of creatinine per day) were measured in 18 stable CAPD patients  followed prospectively for at least 12 months. Patients were divided into three  groups, good (G), intermediate (I), and poor (P), on the basis of uremic  symptoms, mortality, hospital days, biochemical indices, and the need for  transfer to hemodialysis. When comparing groups G (N = 6) and P (N = 8), weekly  Kt/V were 2.3 +/- 0.2 versus 1.5 +/- 0.1 (P less than 0.005), weekly creatinine  clearances were 71.5 +/- 8.6 versus 35.1 +/- 1.3 L (P less than 0.001), and EN  were 7.4 +/- 0.8 versus 3.6 +/- 0.2 L/g of creatinine/day (P less than 0.005).  Creatinine kinetics (weekly clearance and EN) but not urea kinetics could  differentiate group I (N = 4) from groups G or P. Both urea and creatinine  kinetics predict clinical outcome in CAPD.(ABSTRACT TRUNCATED AT 250 WORDS)","1992-03","2023-07-10 09:10:22","2023-07-10 09:10:22","","1430-1435","","9","2","","J Am Soc Nephrol","","","","","","","","eng","","","","","","","Place: United States PMID: 1627765","","","","Adult; Humans; Male; Female; Kinetics; Middle Aged; Aged; Prospective Studies; Predictive Value of Tests; Treatment Outcome; Metabolic Clearance Rate; Creatinine/*metabolism; *Peritoneal Dialysis, Continuous Ambulatory; Urea/*metabolism; Kidney Failure, Chronic/blood/*therapy","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"IHYP84DB","journalArticle","1999","Vinge, E.; Lindergård, B.; Nilsson-Ehle, P.; Grubb, A.","Relationships among serum cystatin C, serum creatinine, lean tissue mass and glomerular filtration rate in healthy adults.","Scandinavian journal of clinical and laboratory investigation","","0036-5513","10.1080/00365519950185076","","In an effort to increase our knowledge of the optimal use of serum cystatin C and creatinine as glomerular filtration rate (GFR) markers, these variables, as well  as lean tissue mass and GFR, were determined in a population of 42 healthy young  adults (men and women with normal GFR). Dual-energy X-ray absorptiometry and  measurement of the plasma clearance of iohexol were used to measure lean tissue  mass and GFR, respectively. Serum creatinine was significantly correlated to lean  tissue mass (r=0.65; p < 0.0001) but not to GFR (1/creatinine vs. GFR: r=0.11;  p=0.106). In contrast, serum cystatin C correlated with GFR (1/cystatin C vs.  GFR: r=0.32; p=0.0387), especially in men (1/cystatin C vs. GFR: r=0.64;  p=0.0055), but not to lean tissue mass. These results might explain previous  observations that serum cystatin C seems to be a better marker for GFR than serum  creatinine, particularly for individuals with small to moderate decreases in GFR.  However, the results also show that the serum concentrations of both creatinine  and cystatin C are determined not only by GFR, but also by other factors. Since  these additional factors differ for cystatin C and creatinine, it seems justified  to use serum creatinine and cystatin C in conjunction to estimate GFR, at least  until it is known in what situations serum creatinine or cystatin C is the  preferable marker.","1999-12","2023-07-10 09:10:22","2023-07-10 09:10:22","","587-592","","8","59","","Scand J Clin Lab Invest","","","","","","","","eng","","","","","","","Place: England PMID: 10691049","","","","Adolescent; Adult; Humans; Male; Female; Middle Aged; Regression Analysis; Biomarkers/blood; Absorptiometry, Photon; *Body Constitution; *Glomerular Filtration Rate; Creatinine/*blood; Cystatin C; Iohexol/pharmacokinetics; Cystatins/*blood","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"8C73E68M","journalArticle","2003","Lipman, Jeffrey; Wallis, Steven C.; Boots, Robert J.","Cefepime versus cefpirome: the importance of creatinine clearance.","Anesthesia and analgesia","","0003-2999","10.1213/01.ANE.0000077077.54084.B0","","Standard dosage recommendations for beta-lactam antibiotics can result in very low drug levels in intensive care (IC) patients without renal dysfunction. We  compared the pharmacokinetics of two fourth-generation cephalosporins, cefepime  and cefpirome, and examined the relationship of drug clearance (CL) to creatinine  clearance (CL(CR)). Two separate but similar pharmacokinetic studies (which used  2 g twice daily for each antibiotic) were conducted. Blood was sampled after an  initial and a subsequent antibiotic dose. Drug plasma concentrations were  measured, and pharmacokinetic analyses were conducted and compared. The  pharmacokinetics of cefepime and cefpirome are similar in IC patients. Any  differences in drug CL can largely be attributed to differences in CL(CR).  Despite normal plasma creatinine concentrations, 54% of patients' antibiotic  concentrations were less than the minimum inhibitory concentration (MIC) (4 mg/L)  for >20% of the dosing interval. Thirty-four percent of patients had CL(CR) >144  mL/min (20% higher than the expected maximum of 120 mL/min). Only CL(CR) was an  independent predictor of antibiotic CL. Time above MIC was predicted only by  CL(CR). Some IC patients have a very large CL(CR), which results in very low  levels of studied antibiotics. Either shortening the dosage interval or using  continuous infusions would prevent low levels and keep troughs above the MIC for  longer periods. In view of the lack of bedside measurement of cephalosporin  levels, we suggest that more frequent use be made of CL(CR) to allow prediction  of small concentrations clinically. IMPLICATIONS: Some intensive care patients  have very large creatinine clearances that result in very low levels of  fourth-generation cephalosporins. Serum levels of these antibiotics need to be  maintained (time > minimum inhibitory concentration is important). Because  routine measurements of cephalosporin levels are generally unavailable, we  suggest that more frequent use be made of creatinine clearances to allow  prediction of low levels and, hence, alterations in dosing.","2003-10","2023-07-10 09:10:22","2023-07-10 09:10:22","","1149-1154","","4","97","","Anesth Analg","","","","","","","","eng","","","","","","","Place: United States PMID: 14500173","","","","Humans; Area Under Curve; Half-Life; Chromatography, High Pressure Liquid; Infusions, Intravenous; Creatinine/*blood; Cephalosporins/administration & dosage/*pharmacokinetics; Critical Care; Cefepime","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"TG9N8DDZ","journalArticle","2021","Ferreira, Abigail; Lapa, Rui; Vale, Nuno","A retrospective study comparing creatinine clearance estimation using different equations on a population-based cohort.","Mathematical biosciences and engineering : MBE","","1551-0018 1547-1063","10.3934/mbe.2021287","","Renal elimination is an important part of drugs' excretion. At the same time, renal function can be impaired as a side effect of medication, particularly  during prolonged treatments. Thus, the assessment of patients' renal function is  of major consequence, especially in cases where the therapeutic regimen is  adjusted taking into consideration renal clearance. Serum creatinine  concentration is the most common indicator of renal clearance, since the most  accurate indicator, glomerular filtration rate (GFR), is not easily measured.  Using equations developed over the last decades, creatinine clearance (CL(Cr)) is  readily estimated taking into account patients' biological sex, age, body  composition, and sometimes race. In this work, differences in estimated CL(Cr)  between different equations were studied and the influence of some patients'  characteristics evaluated. Data collected from 82 inpatients receiving antibiotic  therapy was analyzed and CL(Cr) was estimated using a total of 12 equations.  Patients were stratified according to their sex, age, and body composition to  shed some light on the impact of these parameters in the estimations of renal  function. More variability between estimation methods was highlighted (a) in  patients between 51 and 60 years old, (b) within the normal body mass index  group, and (c) in patients with serum creatinine levels below normal criteria.  Furthermore, the Cockcroft-Gault equation considering lean body weight produced  lower estimated CL(Cr) in almost all groups.","2021-06-23","2023-07-10 09:10:22","2023-07-10 09:10:22","","5680-5691","","5","18","","Math Biosci Eng","","","","","","","","eng","","","","","","","Place: United States PMID: 34517507","","","","Humans; Middle Aged; Cohort Studies; Metabolic Clearance Rate; Retrospective Studies; Glomerular Filtration Rate; renal function; antibiotics; *Creatinine; Cockcroft-Gault formula; Corcoran-Salazar formula; creatinine clearance estimation; Jelliffe formula; therapeutic drug monitoring (TDM); Wright formula","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"SRTT5QB5","journalArticle","2020","Zhang, Ren; Chen, Ming; Liu, Tao-Tao; Lu, Jie-Jiu; Lv, Chun-le","Comparison of the Predictive Performance Between Cystatin C and Serum Creatinine by Vancomycin via a Population Pharmacokinetic Models: A Prospective Study in a  Chinese Population.","European journal of drug metabolism and pharmacokinetics","","2107-0180 0378-7966","10.1007/s13318-019-00578-4","","BACKGROUND: Most of the current published population pharmacokinetic (PopPK) models are based on serum creatinine, but we often encounter an underestimation  of its concentration in our clinical work. Therefore, we established a cystatin  C-based model of vancomycin. OBJECTIVES: The purpose of this study was to  externally verify the PopPK model of vancomycin based on the glomerular  filtration rate (GFR) estimated by serum cystatin C in our previous study and to  compare the prediction performance of cystatin C (Cys C) and serum creatinine  (SCR)-based models. METHODS: The external data set consists of adults receiving  vancomycin treatment at The First Affiliated Hospital of Guangxi Medical  University. We summarized and restored published models based on serum creatinine  values from the literature and used our external data set for initial screening.  Visual and external verifications were used to further select candidate models  for comparison. The mean prediction error (ME), mean absolute error (MAE) and  root mean squared error (RMSE) were the primary outcomes for the overall  comparison. Group comparisons of patients with different glomerular filtration  rates (GFRs), ages and body mass index (BMI) levels were obtained by the Bayesian  method. RESULTS: A total of 156 patients with 233 samples were collected as an  external data set. Sixteen published models were summarized and restored. After  screening, four candidate models suitable for the external data set were finally  obtained for comparison. The cystatin C-based model has a smaller ME value in the  overall comparison. In the group comparison, serum creatinine-based models were  underestimated in the prediction for patient groups with age ≥ 60 years, abnormal  BMI values and GFR < 90 ml/min/1.73 m(2), for which the cystatin C-based model  could solve this problem. CONCLUSION: After comparison, we suggest that cystatin  C is a superior renal function marker to serum creatinine for vancomycin PopPK  models.","2020-02","2023-07-10 09:10:22","2023-07-10 09:10:22","","135-149","","1","45","","Eur J Drug Metab Pharmacokinet","","","","","","","","eng","","","","","","","Place: France PMID: 31541402","","","","Adult; Humans; Male; Female; Middle Aged; Aged; Cohort Studies; Prospective Studies; Metabolic Clearance Rate; China; Biomarkers/*blood; Glomerular Filtration Rate; Drug Monitoring/*methods; Kidney/physiology; Creatinine/*blood; Anti-Bacterial Agents/administration & dosage/*pharmacokinetics; Cystatin C/*blood; Vancomycin/administration & dosage/*pharmacokinetics","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"P8FCAGM6","journalArticle","1997","Malhotra, D.; Murata, G. H.; Tzamaloukas, A. H.","Creatinine clearance and urea clearance in peritoneal dialysis: what to do in case of discrepancy.","Peritoneal dialysis international : journal of the International Society for Peritoneal Dialysis","","0896-8608","","","","1997-12","2023-07-10 09:10:22","2023-07-10 09:10:22","","532-535","","6","17","","Perit Dial Int","","","","","","","","eng","","","","","","","Place: United States PMID: 9655150","","","","Humans; Reproducibility of Results; Metabolic Clearance Rate; *Peritoneal Dialysis; Urea/*pharmacokinetics; Peritoneal Dialysis, Continuous Ambulatory; Creatine/*pharmacokinetics","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
