"Key","Item Type","Publication Year","Author","Title","Publication Title","ISBN","ISSN","DOI","Url","Abstract Note","Date","Date Added","Date Modified","Access Date","Pages","Num Pages","Issue","Volume","Number Of Volumes","Journal Abbreviation","Short Title","Series","Series Number","Series Text","Series Title","Publisher","Place","Language","Rights","Type","Archive","Archive Location","Library Catalog","Call Number","Extra","Notes","File Attachments","Link Attachments","Manual Tags","Automatic Tags","Editor","Series Editor","Translator","Contributor","Attorney Agent","Book Author","Cast Member","Commenter","Composer","Cosponsor","Counsel","Interviewer","Producer","Recipient","Reviewed Author","Scriptwriter","Words By","Guest","Number","Edition","Running Time","Scale","Medium","Artwork Size","Filing Date","Application Number","Assignee","Issuing Authority","Country","Meeting Name","Conference Name","Court","References","Reporter","Legal Status","Priority Numbers","Programming Language","Version","System","Code","Code Number","Section","Session","Committee","History","Legislative Body"
"RZL7TCH9","journalArticle","1983","Shah, V. P.; Lee, J. J.; Prasad, V. K.; Hunt, J. P.; Cabana, B. E.","Thiazides III. Evidence of dose proportionality of hydrochlorothiazide 25, 50 and 100 mg tablets.","Research communications in chemical pathology and pharmacology","","0034-5164","","","A pilot bioavailability study was carried out where two subjects each were administered a dose of 25, 50 or 100 mg of commercially available  hydrochlorothiazide (HCT) tablets. Plasma and urine samples were collected and  analyzed by HPLC. A maximum plasma concentration of 50-285 ng/ml was reached in  1-2 hours, and plasma levels declined very rapidly with a half life of about 2-4  hours during first 12 hours period. The AUC was calculated using the trapezodial  rule. A linear correlation was seen between the dose administered and amount of  drug excreted.","1983-01","2023-09-05 12:04:13","2023-09-05 14:37:35","","39-48","","1","39","","Res Commun Chem Pathol Pharmacol","","","","","","","","eng","","","","","","","Place: United States PMID: 6844739","","","","Adult; Biological Availability; Humans; Hydrochlorothiazide/*administration & dosage/metabolism; Male; Tablets","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"9KB7YTII","journalArticle","1988","Regazzi, M. B.; Farinelli, F.; Corsico, G.; Bré, E.; Rampini, A.","[Evaluation of possible significant pharmacokinetic interactions between butizide and potassium canrenoate in man].","Il Farmaco; edizione pratica","","0430-0912","","","","1988-06","2023-09-05 12:04:13","2023-09-05 14:35:26","","223-235","","6","43","","Farmaco Prat","","","","","","","","ita","","","","","","","Place: Italy PMID: 3229492","","","","Adult; Canrenoic Acid/*pharmacokinetics; Diuretics; Drug Interactions; Humans; Hydrochlorothiazide/*analogs & derivatives/pharmacokinetics; Male; Pregnadienes/*pharmacokinetics; Sodium Chloride Symporter Inhibitors/*pharmacokinetics","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"5RFT6YLY","journalArticle","2009","Asdaq, Syed Mohammed Basheeruddin; Inamdar, Mohammed Naseeruddin","The potential for interaction of hydrochlorothiazide with garlic in rats.","Chemico-biological interactions","","1872-7786 0009-2797","10.1016/j.cbi.2009.07.022","","The present study was undertaken to determine the pharmacokinetic and pharmacodynamic interaction of hydrochlorothiazide (HCTZ) with garlic homogenate  (GH), in rats. The influence of garlic on pharmacokinetics of HCTZ was studied by  HPLC method, while pharmacodynamic interaction was studied using diuretic  activity, ECG and BP changes and isoproterenol (ISO) induced myocardial injury.  HCTZ was given orally at 10mg/kg and GH was administered at three different doses  of 125, 250 and 500 mg/kg, p.o. The CK-MB, LDH, SOD, catalase and  histopathological studies were carried out. The administration of HCTZ in GH  pretreated rats found to decrease the QRS duration, RR interval, QT segment,  systolic blood pressure, heart rate, serum potassium level, serum LDH and serum  CK-MB activities significantly. The diuretic effect of HCTZ was significantly  increased in presence of GH; however, kaliuresis was significantly reduced in  presence of GH 250 mg/kg. Histopathological studies of heart tissue reveal the  protective effect of GH 250 mg/kg in presence or absence of HCTZ during ISO  stress to myocardium. The pharmacokinetic studies show that GH increases the  bioavailability and half-life, along with decrease in clearance and elimination  rate of HCTZ when administered orally. It was concluded that careful addition of  garlic in moderate doses might result in beneficial effect during treatment of  hypertension in patients with myocardial stress as garlic causes substantial fall  in excretion of potassium when compared to HCTZ alone treatment in rats. This  could be important in reducing the dose of HCTZ to achieve enhanced therapeutic  effect with minimal adverse effect.","2009-10-30","2023-09-05 12:04:13","2023-09-05 13:28:04","","472-479","","3","181","","Chem Biol Interact","","","","","","","","eng","","","","","","","Place: Ireland PMID: 19660444","","","","*Food-Drug Interactions; *Garlic; Animals; Antihypertensive Agents/pharmacokinetics/*pharmacology; Area Under Curve; Blood Pressure; Dose-Response Relationship, Drug; Electrocardiography; Electrolytes/urine; Female; Hydrochlorothiazide/pharmacokinetics/*pharmacology; Rats; Rats, Wistar","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"U8KSRVJR","journalArticle","2010","Agrawal, Shyam S.; Aggarwal, Ashish","Randomised, cross-over, comparative bioavailability trial of matrix type transdermal drug delivery system (TDDS) of carvedilol and hydrochlorothiazide  combination in healthy human volunteers: a pilot study.","Contemporary clinical trials","","1559-2030 1551-7144","10.1016/j.cct.2010.03.013","","The present study deals with transdermal drug delivery system (TDDS) of Carvedilol (CRV) and Hydrochlorothiazide (HCTZ). It compares the bioavailability  of these two study drugs from a TDDS with conventional immediate release oral  tablets in healthy volunteers. The TDDS was also evaluated for any adverse drug  reaction. This was an open-label, randomised, single centre, two-treatment, two  period, single dose, crossover pilot study of two formulations of cardiovascular  agents. Subjects (n=10) were randomised to have a TDDS applied to their abdominal  skin for 72h or receive one oral tablet each of CRV and HCTZ respectively in  period I, followed by 1-week washout period. They received the alternative  treatment in period II. A significant improvement in bioavailability was observed  with the transdermal patches over oral tablets as observed by the mean  AUC((0)(-)(t)) values 4004.37+/-180.98 and 1824.30+/-17.43ngh/mL respectively for  CRV and HCTZ as compared to 753.46+/-53.34 and 392.89+/-34.23ngh/mL respectively,  with the oral tablets. The TDDS possesses significant potential for skin  irritation. The TDDS developed in our laboratory produced therapeutically  effective plasma concentrations of the cardiovascular agents up to a range of 60  to 72h (in different volunteers with a mean=66h). It could be concluded from  these observations that the TDDS meets the intended goal of at least 2day  management of stage II hypertension with application of a single transdermal  patch, hence improving patient compliance over the inconvenience seen with  frequent oral administration.","2010-07","2023-09-05 12:04:13","2023-09-05 13:26:02","","272-278","","4","31","","Contemp Clin Trials","","","","","","","","eng","","","","","","","Place: United States PMID: 20382272","","","","Administration, Cutaneous; Administration, Oral; Adult; Antihypertensive Agents/*administration & dosage/blood/*pharmacokinetics; Area Under Curve; Biological Availability; Carbazoles/*administration & dosage/blood/*pharmacokinetics; Carvedilol; Cross-Over Studies; Drug Combinations; Drug Eruptions/etiology; Drug Therapy, Combination; Humans; Hydrochlorothiazide/*administration & dosage/blood/*pharmacokinetics; Hypertension/drug therapy; Pilot Projects; Propanolamines/*administration & dosage/blood/*pharmacokinetics; Transdermal Patch/adverse effects; Young Adult","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"882LBEX6","journalArticle","2016","Xu, Bohui; Wang, Yubin; Zhu, Hongyan","Mini-tablet combination for sustained release of clonidine hydrochloride and hydrochlorothiazide: Preparation and pharmacokinetics in beagle dogs.","Die Pharmazie","","0031-7144","","","Mini-tablets are increasingly gaining attention in solid dosage form design as multiple-unit systems combining different active compounds and providing a single  or combined pattern of modified release for polypharmacy or combined treatments.  A combination therapy of clonidine hydrochloride and hydrochlorothiazide achieves  effective blood pressure control and reduction in adverse effects. However, the  combination formulation of immediate release must be taken several times a day,  which causes noticeable fluctuation of blood pressure and inconveniences to the  patients. The present study was performed to develop a mini-tablet combination  for sustained release of clonidine hydrochloride and hydrochlorothiazide  independently, in which the two drugs and fraction doses were formulated into  separate mini-tablets with different release patterns. The mini-tablets were  prepared by a direct compression method followed by filling into capsules and the  factors that affected drug release were addressed. Further, studies of the  pharmacokinetics were performed in beagle dogs. Finally, in vivo-in vitro  correlations of the sustained release systems and bioequivalence with  conventional preparations were evaluated. The mini-tablet combination released  the two drugs over 24h in vivo with a steady plasma concentration, a markedly  lower Cmax, extended Tmax and better bioavailability. In conclusion, sustained  releases of the two drugs were obtained with this mini-tablet combination, which  offers a feasible formulation and promising development value for hypertensive  patients who need long-term therapy.","2016-02","2023-09-05 12:04:13","2023-09-05 14:46:22","","76-83","","2","71","","Pharmazie","","","","","","","","eng","","","","","","","Place: Germany PMID: 27004371","","","","Acrylates; Algorithms; Animals; Antihypertensive Agents/*administration & dosage/chemistry/*pharmacokinetics; Biological Availability; Chemistry, Pharmaceutical; Clonidine/*administration & dosage/chemistry/*pharmacokinetics; Delayed-Action Preparations; Dogs; Drug Combinations; Excipients; Hydrochlorothiazide/*administration & dosage/chemistry; Male; Tablets; Therapeutic Equivalency","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"TVYEDB3Y","journalArticle","1995","Kukes, V. G.; Ignat'ev, V. G.; Pavlov, S. S.; Starodubtsev, A. K.","[The pharmacokinetics of different drug forms of nifedipine when used singly and in a course as monotherapy and in combination with Cordanum and triampur  preparations in patients with arterial hypertension].","Eksperimental'naia i klinicheskaia farmakologiia","","0869-2092","","","Pharmacokinetics of three drugs derived from nifedipine: corinfar, corinfar retard, and SL adalate in the cases of a single and course administration in  patients with arterial hypertension and the effect of cordanum and triampur on  pharmacokinetics of corinfar retard in combined repeated administration have been  studied. The studies were carried out in 6 groups of patients with arterial  Hypertension, each group included 10 patients. Nifedipine concentration in blood  plasma was determined using a special HPLC procedure within 24 h after  administration of the drugs at a dose 20 mg. A pharmacokinetic characteristics of  new drug adalate SL with two-step liberation of nifedipine. A possibility of  autoinhibition was noted for corinfar and adalate SL in course therapy. A  conclusion was made that cordanum and triampur did not affect the  pharmacokinetics of corinfar retard.","1995-12","2023-09-05 12:04:13","2023-09-05 14:27:30","","22-25","","6","58","","Eksp Klin Farmakol","","","","","","","","rus","","","","","","","Place: Russia (Federation) PMID: 8704605","","","","Antihypertensive Agents/administration & dosage/blood/*pharmacokinetics; Chromatography, Liquid/methods; Delayed-Action Preparations; Drug Combinations; Drug Therapy, Combination; Humans; Hydrochlorothiazide/administration & dosage/blood/*pharmacokinetics; Hypertension/blood/*drug therapy; Nifedipine/administration & dosage/blood/*pharmacokinetics; Propanolamines/administration & dosage/blood/*pharmacokinetics; Spectrophotometry, Ultraviolet; Time Factors; Triamterene/administration & dosage/blood/*pharmacokinetics","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"5LXI6LIK","journalArticle","1986","Kuznetsov, G. P.; Lebedev, P. A.","[Relation between the hypotensive effect of triampur and its pharmacokinetics in patients with hypertension].","Kardiologiia","","0022-9040","","","The hypotensive effect of triampur was studied in 39 patients with first- and second-stage essential hypertension, as was the pharmacokinetics of triamterin,  the main constituent of triampur. A relationship is demonstrated between the  curve area, blood triamterin peak, clearance and cumulative excretion, on the one  hand, and the hypotensive effect, on the other. Triamterin pharmacokinetic  studies may be used for the screening of hypertensive patients as potential  candidates for triampur treatment. Alongside other causes, low blood  concentrations of the drug in the course of treatment may be associated with its  low efficiency.","1986-03","2023-09-05 12:04:13","2023-09-05 14:27:48","","49-52","","3","26","","Kardiologiia","","","","","","","","rus","","","","","","","Place: Russia (Federation) PMID: 3712933","","","","Adolescent; Adult; Antihypertensive Agents/metabolism/*therapeutic use; Drug Combinations/metabolism/therapeutic use; Female; Half-Life; Humans; Hydrochlorothiazide/metabolism/*therapeutic use; Hypertension/*drug therapy; Kinetics; Male; Metabolic Clearance Rate; Middle Aged; Tablets; Triamterene/metabolism/*therapeutic use","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"YLT67NJH","journalArticle","2011","Ndu, Okechukwu O.; Nworu, Chukwuemeka S.; Ehiemere, Chinwendu O.; Ndukwe, Nichola C.; Ochiogu, Izuchukwu S.","Herb-drug interaction between the extract of Hibiscus sabdariffa L. and hydrochlorothiazide in experimental animals.","Journal of medicinal food","","1557-7600 1096-620X","10.1089/jmf.2010.0117","","Decoctions of Hibiscus sabdariffa L. (Family Malvaceae) are very popular for the preparation of homemade refreshing drinks and are also used medicinally for a  variety of ailments. Particularly remarkable are the various scientific reports  supporting diuretic and antihypertensive potentials. It is therefore not unusual  for patients who are on orthodox antihypertensive medications to use medicinal H.  sabdariffa drinks concomitantly without regard to the possibility of herb-drug  interactions. This possibility necessitated this study in which the  pharmacokinetic and pharmacodynamic interactions of H. sabdariffa extract (HSE)  and hydrochlorothiazide (HCT), a commonly prescribed diuretic drug, were  examined. The effects of concomitant administration of HSE on urine volume, urine  pH, and urinary concentrations of sodium, bicarbonate, and chloride ions, as well  as on the pharmacokinetic parameters of HCT, were determined in experimental rats  and rabbits. Co-administration of HSE with HCT caused a significant increase in  the volume of urine excreted and resulted in a decrease in the pH of urine and  the concentrations of sodium, bicarbonate, and chloride ions. Co-administration  of HSE (20-40 mg/kg) with HCT (10 mg/kg) increased and prolonged the plasma  concentration, the mean area under the concentration-time curve, and the volume  of distribution of HCT achieved over the 24-hour sampling period. The plasma  clearance and the elimination rate constant of HCT decreased with increasing dose  of HSE co-administered with the HCT. The results of this study reveal a possible  herb-drug interaction involving HCT and HSE, used as an ingredient in medicinal  or refreshing drinks in many countries.","2011-06","2023-09-05 12:04:13","2023-09-05 14:32:46","","640-644","","6","14","","J Med Food","","","","","","","","eng","","","","","","","Place: United States PMID: 21480802","","","","*Herb-Drug Interactions; Animals; Antihypertensive Agents/adverse effects/*pharmacokinetics; Disease Models, Animal; Female; Hibiscus/*chemistry; Humans; Hydrochlorothiazide/adverse effects/*pharmacokinetics; Hypertension/*drug therapy/physiopathology; Male; Mice; Plant Extracts/adverse effects/*pharmacokinetics; Rabbits; Rats; Urination/drug effects","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"9QLTIHH3","journalArticle","2016","Bhateria, Manisha; Ramakrishna, Rachumallu; Puttrevu, Santosh Kumar; Singh, Rajbir; Bhatta, Rabi Sankar","Analysis of bacopaside I in biomatrices using liquid chromatography-tandem mass spectrometry: Pharmacokinetics and brain distribution in Swiss-albino mice.","Journal of pharmaceutical and biomedical analysis","","1873-264X 0731-7085","10.1016/j.jpba.2016.03.002","","Bacopaside I (BP-I) is the major pseudojujubogenin glycoside of Bacopa monniera (BM) extract which has been widely used as a nerve tonic to improve the memory  and intellect of human beings from ancient times. A selective and sensitive  liquid chromatography-tandem mass spectrometry (LC-MS/MS) method for the  quantification of BP-I in mouse plasma and brain homogenate has been developed  and validated. All biosamples were processed by liquid-liquid extraction and  chromatographed on C18- reversed phase column using mobile phase consisting of  ammonium acetate (10mM, pH 4) - acetonitrile (10:90, v/v) at a flow rate of  0.5mL/min. The detection was performed in negative electrospray ionization mode  and the precursor/product ion transitions of BP-I and internal standard (IS)  hydrochlorothiazide were quantified in multiple reaction monitoring (MRM) using  QTRAP-5500 MS/MS. The linearity was established over the concentration range of  0.5-2000ng/mL (r(2)>0.990), with lower limit of quantification (LLOQ) of 0.5ng/mL  in both plasma and brain matrix. Within- and between-run precision and accuracy  were well within the acceptable limits of variation. Consistent and reproducible  recovery (>70%) was obtained with insignificant matrix effect for BP-I and IS.  The method fulfilled US Food and Drug Administration (USFDA) guidelines for  bioanalytical method validation in terms of selectivity, sensitivity, linearity,  accuracy, precision, matrix effect, dilution integrity, carry-over effect and  stability. Further, the method was successfully applied to execute the plasma  pharmacokinetics and brain distribution of BP-I in Swiss-albino mice following  intravenous administration at a dose of 5mg/kg.","2016-06-05","2023-09-05 12:04:13","2023-09-05 13:29:08","","101-109","","","125","","J Pharm Biomed Anal","","","","","","","","eng","Copyright © 2016 Elsevier B.V. All rights reserved.","","","","","","Place: England PMID: 27017568","","","","Animals; Bacopa monniera; Bacopaside I; Brain-to-plasma ratio; Brain/*metabolism; Chromatography, Liquid/*methods; LC–MS/MS; Limit of Detection; Male; Mice; Pharmacokinetics; Reference Standards; Reproducibility of Results; Saponins/*analysis/pharmacokinetics; Tandem Mass Spectrometry/*methods; Tissue distribution; Triterpenes/*analysis/pharmacokinetics","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"X6TRYMXR","journalArticle","2008","Sarkar, Amlan Kanti; Ghosh, Debotri; Das, Ayan; Selvan, P. Senthamil; Gowda, K. Veeran; Mandal, Uttam; Bose, Anirbandeep; Agarwal, Sangeeta; Bhaumik, Uttam; Pal, Tapan Kumar","Simultaneous determination of metoprolol succinate and amlodipine besylate in human plasma by liquid chromatography-tandem mass spectrometry method and its  application in bioequivalence study.","Journal of chromatography. B, Analytical technologies in the biomedical and life sciences","","1570-0232","10.1016/j.jchromb.2008.07.040","","A simple, sensitive and specific liquid chromatography-tandem mass spectrometry method was developed and validated for quantification of metoprolol succinate  (MPS) and amlodipine besylate (AM) using hydrochlorothiazide (HCTZ) as IS in  human plasma. Both the drugs were extracted by simple liquid-liquid extraction  with chloroform. The chromatographic separation was performed on a reversed-phase  peerless basic C18 column with a mobile phase of methanol-water containing 0.5%  formic acid (8:2, v/v). The protonated analyte was quantitated in positive  ionization by multiple reaction monitoring with a mass spectrometer. The method  was validated over the concentration range of 1-100 ng/ml for MPS and 1-15 ng/ml  AM in human plasma. The MRM transition of m/z 268.10-103.10, m/z 409.10-334.20  and m/z 296.00-205.10 were used to measure MPS, AM and HCTZ (IS), respectively.  This method was successfully applied to the pharmacokinetic study of fixed dose  combination (FDC) of MPS and AM formulation product after an oral administration  to Indian healthy human volunteers.","2008-09-15","2023-09-05 12:04:13","2023-09-05 14:36:43","","77-85","","1","873","","J Chromatogr B Analyt Technol Biomed Life Sci","","","","","","","","eng","","","","","","","Place: Netherlands PMID: 18760977","","","","Amlodipine/*blood/pharmacokinetics; Chromatography, Liquid/*methods; Drug Stability; Metoprolol/*analogs & derivatives/blood/pharmacokinetics; Reproducibility of Results; Sensitivity and Specificity; Tandem Mass Spectrometry/*methods; Therapeutic Equivalency; Uncertainty","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"RWFUSKU7","journalArticle","2011","Zeng, Hua-jin; Yang, Ran; Guo, Cheng; Wang, Qing-wen; Qu, Ling-bo; Li, Jian-jun","Pharmacokinetic study of six flavones in rat plasma and tissues after oral administration of 'JiangYaBiFeng' using SPE-HPLC-DAD.","Journal of pharmaceutical and biomedical analysis","","1873-264X 0731-7085","10.1016/j.jpba.2011.07.015","","In this study, a high performance liquid chromatography (HPLC) coupled with diode array detection (DAD) for simultaneous determination of six flavones including  baicalein, sophoricoside, rutin, baicalin, quercetin and genistein in rat plasma  and tissues after oral administration of JiangYaBifeng (JYBF) tablets was  developed. The investigated analytes in plasma and tissues were extracted and  purified with liquid-liquid extraction and solid phase extraction (SPE).  Chromatographic separation was accomplished on a DIONEX Acclaim C18 column  (250mm×4.6mm, 5.0μm particle size) with a simple linear gradient elution. The  calibration curves for all the flavones had good linearity in the measured range  with R(2) higher than 0.9983. The relative errors (REs) of the intra- and  inter-day accuracy at different flavones levels were all less than ±10%. The  proposed method enables unambiguous identification and quantification of  investigated flavones in vivo. This is the first report on determination of the  major flavones in rat plasma and tissues after oral administration of JYBF  tablets. The results provided a meaningful basis for evaluating the clinical  application of this medicine.","2011-12-05","2023-09-05 12:04:13","2023-09-05 14:46:55","","815-819","","4","56","","J Pharm Biomed Anal","","","","","","","","eng","Copyright © 2011 Elsevier B.V. All rights reserved.","","","","","","Place: England PMID: 21831556","","","","Administration, Oral; Animals; Antihypertensive Agents/*blood/pharmacokinetics/pharmacology; Calibration; Chromatography, High Pressure Liquid/methods; Drug Combinations; Drug Stability; Drugs, Chinese Herbal/pharmacokinetics/pharmacology; Flavanones/*blood/pharmacokinetics/pharmacology; Flavones/*blood/pharmacokinetics/pharmacology; Flavonoids/*blood/pharmacokinetics/pharmacology; Hydrochlorothiazide/*blood/pharmacokinetics/pharmacology; Pargyline/*blood/pharmacokinetics/pharmacology; Rats; Reproducibility of Results; Solid Phase Extraction/methods; Tablets","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"KCJJUDBE","journalArticle","2007","Liu, Fei; Xu, Yu; Gao, Shu; Zhang, Jundong; Guo, Qingxiang","Determination of hydrochlorothiazide in human plasma by liquid chromatography/tandem mass spectrometry.","Journal of pharmaceutical and biomedical analysis","","0731-7085","10.1016/j.jpba.2007.04.020","","In this study, a fast and sensitive liquid chromatography/tandem mass spectrometry method for determination of hydrochlorothiazide in human plasma was  developed and validated. The analyte and irbesartan, used as the internal  standard, were precipitated and extracted from plasma using methanol. Analysis  was performed on a Phenomenex Kromasil C(8) column with water and methanol  (27:73, v/v) as the mobile phase. Linearity was assessed from 0.78 to 200 ng/mL  in plasma. The analytical method proved to be applicable in a pharmacokinetic  study after oral administration of 12 mg hydrochlorothiazide tablets to 20  healthy volunteers.","2007-09-03","2023-09-05 12:04:13","2023-09-05 14:29:08","","1187-1191","","5","44","","J Pharm Biomed Anal","","","","","","","","eng","","","","","","","Place: England PMID: 17560749","","","","Administration, Oral; Antihypertensive Agents/administration & dosage/*blood/pharmacokinetics; Biphenyl Compounds/chemistry; Chromatography, Liquid/*methods; Diuretics/administration & dosage/*blood/pharmacokinetics; Drug Stability; Freezing; Humans; Hydrochlorothiazide/administration & dosage/*blood/pharmacokinetics; Irbesartan; Methanol/chemistry; Reference Standards; Reproducibility of Results; Sensitivity and Specificity; Solvents/chemistry; Tablets; Tandem Mass Spectrometry/*methods; Temperature; Tetrazoles/chemistry; Time Factors; Water/chemistry","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"ZQS9CXLD","journalArticle","1982","Schwarz, H. J.","Pharmacokinetics of pindolol in humans and several animal species.","American heart journal","","0002-8703","10.1016/0002-8703(82)90126-0","","The absorption, distribution, detoxification, and excretion of pindolol were investigated in mice, rats, dogs, rhesus monkeys, and humans. The absorption was  very good in all species; however, the quantitative composition of the final  excretion products was unique for each species. Considerable interspecies  variation was also apparent with respect to excretion patterns. The  pharmacokinetics of pindolol in humans was investigated in single- and  multiple-dose studies. All results were in agreement with a three-compartment  model. The absorption was rapid and a first-pass effect of 12% to 25% of the dose  (mean 20%) was calculated. The half-lives of the excretion of radioactivity were  3.0, 1.2, and less than 100 hours. The pharmacokinetic parameters obtained in  normal volunteers were compared with corresponding values obtained in patients  with hypertension, renal insufficiency, or liver impairment. Results in these  patients were not significantly different. The bioavailability interaction was  investigated with drugs often coadministered with a beta blocker. No drug-drug  interaction was found with hydralazine, hydrochlorothiazide, coumarin, or  aspirin. Pindolol coadministration resulted in a possible lowering of digoxin  levels. The bioavailability of the tablet dosage forM proposed for marketing was  compared to that of a solution and found to be optimal.","1982-08","2023-09-05 12:04:13","2023-09-05 14:37:09","","357-364","","2 Pt 2","104","","Am Heart J","","","","","","","","eng","","","","","","","Place: United States PMID: 7102525","","","","Animals; Biological Availability; Biotransformation; Cats; Dogs; Humans; Kinetics; Macaca mulatta; Mice; Papio; Pindolol/*metabolism; Rabbits; Rats; Saimiri; Species Specificity","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"4IMVCRU2","journalArticle","2005","Huang, Xiao-Hui; Qiu, Fu-Rong; Xie, Hai-Tang; Li, Jun","Pharmacokinetic and pharmacodynamic interaction between irbesartan and hydrochlorothiazide in renal hypertensive dogs.","Journal of cardiovascular pharmacology","","0160-2446","10.1097/01.fjc.0000191289.35182.7e","","Combined irbesartan/hydrochlorothiazide (HCTZ) formulations are often used clinically. Pharmacokinetic-pharmacodynamic (PK/PD) modeling was applied to  investigate the pharmacokinetic and pharmacodynamic interaction between  irbesartan and HCTZ in renal hypertensive dogs at non-steady-state and  steady-state. The renal hypertensive dogs were treated with oral irbesartan  alone, or HCTZ alone, or the combination of irbesartan and HCTZ for 8 days. Blood  pressure and plasma concentrations were measured and  pharmacokinetic-pharmacodynamic parameters were analyzed. Irbesartan showed a  two-compartment model pharmacokinetic profile. The concentration-time course of  irbesartan was not changed by HCTZ, but irbesartan increased the peak plasma  concentration and area under the curve of HCTZ at steady-state. HCTZ had no blood  pressure lowering effect at non-steady-state. Irbesartan plus HCTZ had greater  blood pressure lowering action than irbesartan alone. HCTZ increased actions of  irbesartan. Hysteresis loops were found between effect and plasma concentrations  of irbesartan after a single dose. However, hysteresis loops disappeared at  steady state with more rapid realization of maximum concentration and effects.  The relationship between effects and effect-compartment concentrations of the  drugs was represented by a sigmoid Emax model. The results suggest synergistic  pharmacodynamic interaction between irbesartan and HCTZ in renal hypertensive  dogs and some differences of pharmacokinetic-pharmacodynamic properties between  irbesartan and irbesartan/HCTZ combinations at non-steady-state and steady state.","2005-12","2023-09-05 12:04:13","2023-09-05 14:23:50","","863-869","","6","46","","J Cardiovasc Pharmacol","","","","","","","","eng","","","","","","","Place: United States PMID: 16306814","","","","Animals; Biphenyl Compounds/*administration & dosage/pharmacokinetics/pharmacology; Dogs; Drug Interactions; Drug Therapy, Combination; Hydrochlorothiazide/*administration & dosage/pharmacokinetics/pharmacology; Hypertension, Renal/*drug therapy; Irbesartan; Models, Biological; Tetrazoles/*administration & dosage/pharmacokinetics/pharmacology","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
