"Key","Item Type","Publication Year","Author","Title","Publication Title","ISBN","ISSN","DOI","Url","Abstract Note","Date","Date Added","Date Modified","Access Date","Pages","Num Pages","Issue","Volume","Number Of Volumes","Journal Abbreviation","Short Title","Series","Series Number","Series Text","Series Title","Publisher","Place","Language","Rights","Type","Archive","Archive Location","Library Catalog","Call Number","Extra","Notes","File Attachments","Link Attachments","Manual Tags","Automatic Tags","Editor","Series Editor","Translator","Contributor","Attorney Agent","Book Author","Cast Member","Commenter","Composer","Cosponsor","Counsel","Interviewer","Producer","Recipient","Reviewed Author","Scriptwriter","Words By","Guest","Number","Edition","Running Time","Scale","Medium","Artwork Size","Filing Date","Application Number","Assignee","Issuing Authority","Country","Meeting Name","Conference Name","Court","References","Reporter","Legal Status","Priority Numbers","Programming Language","Version","System","Code","Code Number","Section","Session","Committee","History","Legislative Body"
"SC6J73IT","journalArticle","1972","Szczawiński, R.; Chodera, A.; Kozaryn, I.; Wójciakowa, Z.","[Effect of x-ray irradiation of animals on the action and pharmacokinetics of morphine].","Acta physiologica Polonica","","0044-6033","","","","1972-08","2023-11-15 10:01:37","2023-11-20 11:33:52","","655-662","","4","23","","Acta Physiol Pol","","","","","","","","pol","","","","","","","tex.ids= Szczawinski1972a PMID: 5080264 place: Poland","","","","Animals; Rats; Time Factors; Biotransformation/drug effects; Brain/metabolism; Blood Glucose/analysis; Radiation Dosage; Electric Stimulation; *Radiation Effects; Morphine/*metabolism/pharmacology/urine","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"B7XH5GIF","journalArticle","1993","Milne, R. W.; Sloan, P. A.; McLean, C. F.; Mather, L. E.; Nation, R. L.; Runciman, W. B.; Rutten, A. J.; Somogyi, A. A.","Disposition of morphine and its 3- and 6-glucuronide metabolites during morphine infusion in the sheep.","Drug metabolism and disposition: the biological fate of chemicals","","0090-9556","","","A sheep preparation was used to examine the regional formation and extraction of morphine-3-glucuronide (M3G) and morphine-6-glucuronide (M6G), relative to the  regional extraction of morphine, at four morphine dose rates. On separate  occasions, four ewes received a 15-min loading infusion of morphine sulfate,  followed by a constant infusion at 2.5, 5, 10, or 20 mg/hr for an additional 5.75  hr. During the 5th to 6th hr of infusion, blood samples were collected  simultaneously from the aorta, pulmonary artery, hepatic vein, hepatic portal and  renal veins, posterior vena cava, and coronary and sagittal sinuses. Urine was  collected for 48 hr. Morphine, M3G, and M6G in plasma and urine were determined  simultaneously by HPLC. The blood/plasma concentration ratio (lambda) for  morphine, M3G, and M6G was determined in spiked ""blank"" blood. Steady-state  plasma concentrations were achieved during the sampling period, and  dose-normalized concentrations were independent of the infusion rate. There was  significant (p < 0.05) extraction (mean +/- SD) of morphine by the liver (0.676  +/- 0.014) and kidney (0.602 +/- 0.039), net extraction of M3G (0.106 +/- 0.046)  and M6G (0.104 +/- 0.030) by the kidney, and net formation of M3G (-0.057 +/-  0.017) by the gut. The mean lambda for morphine, M3G, and M6G was 1.25 +/- 0.17,  0.80 +/- 0.03, and 0.82 +/- 0.09, respectively. The mean total body clearance of  morphine with respect to blood was 1.58 +/- 0.27 liters/min. Mean (+/-SD)  percentage urinary recoveries as morphine, M3G, and M6G were 14.7 +/- 8.5, 75.4  +/- 11.1, and 0.49 +/- 0.39, respectively.(ABSTRACT TRUNCATED AT 250 WORDS)","1993-12","2023-11-15 10:01:37","2023-11-20 11:34:51","","1151-1156","","6","21","","Drug Metab Dispos","","","","","","","","eng","","","","","","","tex.ids= Milne1993a PMID: 7905398 place: United States","","","","Female; Animals; Dose-Response Relationship, Drug; Chromatography, High Pressure Liquid; Infusions, Intravenous; Liver/metabolism; Sheep; Pulmonary Artery; Morphine/blood/metabolism/*pharmacokinetics; Morphine Derivatives/blood/metabolism/*pharmacokinetics","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"MGEUIXTH","journalArticle","2007","Zeng, Huan-Xiang; Cheng, Gang; Pan, Wei-San; Zhong, Guo-Ping; Huang, Min","Preparation of codeine-resinate and chlorpheniramine-resinate sustained-release suspension and its pharmacokinetic evaluation in beagle dogs.","Drug development and industrial pharmacy","","0363-9045","10.1080/03639040601050221","","Using ion exchange resins (IERs) as carriers, a dual-drug sustained release suspension containing codeine, and chlorpheniramine had been prepared to elevate  drug safety, effectiveness and conformance. The codeine resinate and  chlorpheniramine resinate beads were prepared by a batch process and then  impregnated with Polyethylene glycol 4000 (PEG 4000), respectively. The PEG  impregnated drug resinate beads were coated with ethylcellulose as the coating  polymer and di-n-butyl-phthalate as plasticizer in ethanol and methylene chloride  mixture by the Wurster process. The coated PEG impregnated drug resinate beads  were dispersed in an aqueous suspending vehicle containing 0.5% w/w xanthan gum  and 0.5% w/w of hydroxypropylmethylcellulose of nominal viscosity of 4000 cps,  obtaining codeine resinate and chlorpheniramine resinate sustained-release  suspension (CCSS). Codeine phosphate and chlorpheniramine maleate were  respectively loaded onto AMBERLITE IRP 69, and PEG 4000 was used to impregnate  drug resinate beads to maintain their geometry. Ethylcellulose with  di-n-butyl-phthalate in ethanol and methylene chloride mixture for the coating of  drug resinate beads was performed in Glatt fluidized bed coater, where the  coating solution flow rate was 8-12 g/min, the inlet air temperature was 50-60  degrees C, the outlet air temperature was 32-38 degrees C, the atomizing air  pressure was 2.0 bar and the fluidized air pressure was adjusted as required. Few  significant agglomeration of circulating drug resinate beads was observed during  the operation. The film weight gained 20% w/w and 15% w/w were suitable for the  PEG impregnated codeine resinate and chlorpheniramine resinate beads,  respectively. Residual solvent content increased with coating level, but  inprocess drying could reduce residual solvent content. In the present study, the  rates of drug release from both drug resinate beads were measured in 0.05 M and  0.5M KCl solutions. The increased ionic strength generally accelerated the  release rate of both drugs. But the release of codeine from its resinate beads  was much more rapid than chlorpheniramine released from its resinate beads in the  same ionic strength release medium. The drug release specification of the CCSS,  where release mediums were 0.05 M KCl solution for codeine and 0.5 M KCl solution  for chlorpheniramine, was established to be in conformance with in vivo  performance. Relative bioavailability and pharmacokinetics evaluation of the  CCSS, using commercial immediate-release tablets as the reference preparation,  were performed following a randomized two-way crossover design in beagle dogs.  The drug concentrations in plasma were measured by a validated LC-MS/MS method to  determine the pharmacokinetic parameters of CCSS. This LC-MS/MS method  demonstrated high accuracy and precision for bioanalysis, and was proved quick  and reliable for the pharmacokinetic studies. The results showed that the CCSS  had the longer value of Tmax and the lower value of Cmax, which meant an  obviously sustained release effect, and its relative bioavailability of codeine  and chlorpheniramine were (103.6 +/- 14.6)% and (98.1 +/- 10.3)%, respectively,  compared with the reference preparation. These findings indicated that a novel  liquid sustained release suspension made by using IERs as carriers and subsequent  fluidized bed coating might provide a constant plasma level of the active  pharmaceutical ingredient being highly beneficial for various therapeutic  reasons.","2007-06","2023-11-15 10:01:37","2023-12-11 05:40:58","","649-665","","6","33","","Drug Dev Ind Pharm","","","","","","","","eng","","","","","","","tex.ids= Zeng2007a PMID: 17613029 place: England","","","","Animals; Biological Availability; Chromatography, High Pressure Liquid; Tandem Mass Spectrometry; Dogs; Random Allocation; Delayed-Action Preparations; Osmolar Concentration; Drug Carriers; Drug Compounding; Polyethylene Glycols; Suspensions; *Ion Exchange Resins; Analgesics, Opioid/administration & dosage/chemistry/*pharmacokinetics; Chlorpheniramine/administration & dosage/chemistry/*pharmacokinetics; Codeine/administration & dosage/chemistry/*pharmacokinetics; Histamine H1 Antagonists/administration & dosage/chemistry/*pharmacokinetics; Resins, Synthetic","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"GCBSTX2Y","journalArticle","1990","Back, D. J.; Orme, M. L.","Pharmacokinetic drug interactions with oral contraceptives.","Clinical pharmacokinetics","","0312-5963","10.2165/00003088-199018060-00004","","Oral contraceptive steroids are used by an estimated 60 to 70 million women world-wide. Over the past 20 years there have been both case reports and clinical  studies on the topic of drug interactions with these agents. Some of the  interactions are of definite therapeutic relevance, whereas others can be  discounted as being of no clinical significance. Pharmacological interactions  between oral contraceptive steroids and other compounds may be of 2 kinds: (a)  drugs may impair the efficacy of oral contraceptive steroids, leading to  breakthrough bleeding and pregnancy (in a few cases, the activity of the  contraceptive is enhanced); (b) oral contraceptive steroids may interfere with  the metabolism of other drugs. A number of anticonvulsants (phenobarbital,  phenytoin, carbamazepine) are enzyme-inducing agents and thereby increase the  clearance of the oral contraceptive steroids. Valproic acid has no  enzyme-inducing properties, and thus women on this anticonvulsant can rely on  their low dose oral contraceptive steroids for contraceptive protection.  Researchers are now beginning to unravel the molecular basis of this interaction,  with evidence of specific forms of cytochrome P450 (P450IIC and IIIA gene  families) being induced by phenobarbital. Rifampicin, the antituberculous drug,  also induces a cytochrome P450 which is a product of the P450IIIA gene subfamily.  This isozyme is one of the major forms involved in 2-hydroxylation of  ethinylestradiol. Broad spectrum antibiotics have been implicated in causing pill  failure; case reports document the interaction, and general practitioners are  convinced that it is real. The problem remains that there is still no firm  clinical pharmacokinetic evidence which indicates that blood concentrations of  oral contraceptive steroids are altered by antibiotics. However, perhaps this  should not be a surprise, given that the incidence of the interaction may be very  low. It is suggested that an individual at risk will have a low bioavailability  of ethinylestradiol, a large enterohepatic recirculation and gut flora  particularly susceptible to the antibiotic being used. Two drugs, ascorbic acid  (vitamin C) and paracetamol (acetaminophen), give rise to increased blood  concentrations of ethinylestradiol due to competition for sulphation. The  interactions could have some significance to women on oral contraceptive steroids  who regularly take high doses of either drug. Although on theoretical grounds  adsorbents (e.g. magnesium trisilicate, aLuminium hydroxide, activated charcoal  and kaolin) could be expected to interfere with oral contraceptive efficacy,  there is no firm evidence that this is the case. Similarly, there is no evidence  that smoking alters the pharmacokinetics of oral contraceptive steroids. These  agents are now well documented as being able to alter the pharmacokinetics of  other concomitantly administered drugs.(ABSTRACT TRUNCATED AT 400 WORDS)","1990-06","2023-11-15 10:01:37","2023-11-26 05:47:22","","472-484","","6","18","","Clin Pharmacokinet","","","","","","","","eng","","","","","","","tex.ids= Back1990a PMID: 2191822 place: Switzerland","","","","Humans; Animals; Biology; Drug Interactions; Europe; Physiology; *Drug Interactions; England; *Alcohol Drinking; United Kingdom; Developed Countries; Contraception; Contraceptive Methods; Family Planning; Treatment; Behavior; Vitamins; Prostaglandins; *Drugs; Northern Europe; Endocrine System; *Plasma Protein Binding Capacity; Hemic System; *Literature Review; *Oral Contraceptives; Enzymes And Enzyme Inhibitors; Contraceptives, Oral/*pharmacokinetics/pharmacology; *Enzymes; *Antibiotics; *Ascorbic Acid; *Prostaglandin Antagonists","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"K97YFM6W","journalArticle","1993","Gårdmark, M.; Ekblom, M.; Bouw, R.; Hammarlund-Udenaes, M.","Quantification of effect delay and acute tolerance development to morphine in the rat.","The Journal of pharmacology and experimental therapeutics","","0022-3565","","","In this study the effect delay and the development of acute tolerance to morphine's antinociceptive effect were investigated in the rat. The  antinociceptive response induced after three different short infusions of  morphine was measured by using the electrical stimulation vocalization method.  Three treatment groups received morphine hydrochloride over 10, 60 and 180 min,  targeting maximal plasma concentrations of 25 microM at the end of the infusion.  The maximal concentrations of morphine obtained for the three groups were 29.4  +/- 3.7, 26.7 +/- 4.7 and 28.9 +/- 7.3 microM, respectively. Both an effect delay  and acute tolerance were observed. For each group, the peak effects were 248 +/-  82, 337 +/- 116 and 303 +/- 49% above base line, at 35, 65 and 90 min after the  start of the infusions. A pharmacokinetic-pharmacodynamic model with separate  effect and tolerance compartments (the ET-model) well described the  antinociceptive response over time. The antinociceptive effect was best described  by using a linear model, whereas acute tolerance was best described by using an  Emax model. The rates of drug equilibration between the plasma and the effect  compartment (ke0) and the plasma and the tolerance compartment (kt0), expressed  as half-lives, were 34 +/- 2 and 48 +/- 4 min, respectively. High concentrations  were required for the acute tolerance to develop (TC50 of 17 microM).","1993-12","2023-11-15 10:01:37","2023-11-20 11:13:23","","1061-1067","","3","267","","J Pharmacol Exp Ther","","","","","","","","eng","","","","","","","tex.ids= Gardmark1993a PMID: 8263765 place: United States","","","","Male; Animals; Rats; Rats, Sprague-Dawley; Time Factors; Models, Biological; Random Allocation; Pain Threshold/drug effects; Nociceptors/drug effects; Drug Tolerance; Morphine Derivatives/pharmacokinetics; Morphine/*pharmacokinetics/*pharmacology","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"IPUUYR3I","journalArticle","2001","Durnin, C.; Hind, I. D.; Channon, E.; Yates, D. B.; Cross, M.","Effect of food on the pharmacokinetics of oral immediate-release hydromorphone (Dilaudid IR).","Proceedings of the Western Pharmacology Society","","0083-8969","","","","2001","2023-11-15 10:01:37","2023-11-26 06:29:13","","75-76","","","44","","Proc West Pharmacol Soc","","","","","","","","eng","","","","","","","tex.ids= Durnin2001i PMID: 11794001 place: United States","","","","Adult; Humans; Male; Middle Aged; Analysis of Variance; Double-Blind Method; Area Under Curve; *Food-Drug Interactions; Analgesics, Opioid/*administration & dosage/blood/*pharmacokinetics; Hydromorphone/*administration & dosage/blood/*pharmacokinetics","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"X3QHT8Y6","journalArticle","2009","Zwisler, Stine T.; Enggaard, Thomas P.; Noehr-Jensen, Lene; Pedersen, Rasmus S.; Mikkelsen, Soeren; Nielsen, Flemming; Brosen, Kim; Sindrup, Soeren H.","The hypoalgesic effect of oxycodone in human experimental pain models in relation to the CYP2D6 oxidation polymorphism.","Basic & clinical pharmacology & toxicology","","1742-7843 1742-7835","10.1111/j.1742-7843.2009.00378.x","","Oxycodone is O-demethylated by CYP2D6 to oxymorphone which is a potent micro-receptor agonist. The CYP2D6 oxidation polymorphism divides the Caucasian  population in two phenotypes: approximately 8% with no enzyme activity, poor  metabolizers (PM) and the remainder with preserved CYP2D6 activity, extensive  metabolizers (EM). The objective of the study was to determine if the analgesic  effect of oxycodone in human experimental pain depends on its metabolism to  oxymorphone. The analgesic effect of oxycodone was evaluated in a randomized,  placebo-controlled, double-blinded, crossover experiment including 33 (16 EM and  17 PM) healthy volunteers. Pain tests were performed before and 1, 2, 3 and 4 hr  after medication and included pain detection and tolerance thresholds to single  electrical sural nerve stimulation, pain summation threshold to repetitive  electrical sural nerve stimulation and the cold pressor test with rating of  discomfort and pain-time area under curve (AUC(0-2 min.)). For single sural nerve  stimulation, there was a less pronounced increase in thresholds on oxycodone in  pain detection (9% vs. 20%, P = 0.02, a difference of 11%, CI: 2%-20%) and pain  tolerance thresholds (15% vs. 26%, P = 0.037, a difference of 10%, CI: 1%-20%)  for PM compared with EM. In the cold pressor test, there was less reduction in  pain AUC on oxycodone for PM compared with EM (14% vs. 26%, P = 0.012, a  difference of 12%, CI: 3%-22%). The plasma oxymorphone/oxycodone ratio was  significantly lower in PM compared with EM (P < 0.001). Oxycodone analgesia seems  to depend both on oxycodone itself and its metabolite oxymorphone.","2009-04","2023-11-15 10:01:37","2023-12-11 05:39:09","","335-344","","4","104","","Basic Clin Pharmacol Toxicol","","","","","","","","eng","","","","","","","tex.ids= Zwisler2009a PMID: 19281600 place: England","","","","Adult; Humans; Male; Female; Double-Blind Method; Area Under Curve; Cross-Over Studies; Young Adult; Polymorphism, Genetic; Pain/*drug therapy; Cytochrome P-450 CYP2D6/*genetics/metabolism; Pain Threshold/drug effects; Pain Measurement; Electric Stimulation; Analgesics, Opioid/pharmacokinetics/*pharmacology; Oxycodone/pharmacokinetics/*pharmacology; Oxymorphone/pharmacokinetics/pharmacology","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"KHQEGSKC","journalArticle","1995","Milne, R. W.; McLean, C. F.; Mather, L. E.; Nation, R. L.; Runciman, W. B.; Rutten, A. J.; Somogyi, A. A.","Comparative disposition of morphine-3-glucuronide during separate intravenous infusions of morphine and morphine-3-glucuronide in sheep. Importance of the  kidney.","Drug metabolism and disposition: the biological fate of chemicals","","0090-9556","","","The disposition of morphine-3-glucuronide (M3G) in sheep was compared during separate constant infusions of morphine and M3G. Five ewes received a 15-min  loading dose, followed by a constant infusion of morphine sulfate (10 mg/hr) or  M3G (4 mg/hr for 4 sheep, 7.5 mg/hr for 1 sheep) for a further 5.75 hr. During  the 5th-6th hr of infusion, blood was collected simultaneously from the aorta,  pulmonary artery, hepatic vein, hepatic portal vein, renal vein, and posterior  vena cava. Additional samples were collected from the aorta from 0 to 5 hr and  from 6 to 48 hr. Urine was collected via an indwelling catheter from 0 to 6 hr,  with further free-flowing urine up to 48 hr. An HPLC assay was used to determine  simultaneously morphine, M3G, and morphine-6-glucuronide (M6G) in plasma and  urine. Constant concentrations of morphine, M3G, and M6G in plasma were achieved  during the 5- to 6-hr period of infusion with morphine, as were the  concentrations of M3G while M3G was infused. Regional net extraction ratios and  total and regional clearances were calculated during the 5- to 6-hr period. After  the infusions were ceased, there was prolonged elimination of M3G formed in situ  from morphine compared to when infused as M3G. No morphine or M6G was detected in  the plasma during and after infusion with M3G, nor were they found in urine  collected up to 6 hr.(ABSTRACT TRUNCATED AT 250 WORDS)","1995-03","2023-11-15 10:01:37","2023-11-20 11:38:30","","334-342","","3","23","","Drug Metab Dispos","","","","","","","","eng","","","","","","","tex.ids= Milne1995a PMID: 7628298 place: United States","","","","Female; Animals; Metabolic Clearance Rate; Infusions, Intravenous; Liver/metabolism; Kidney/*metabolism; Sheep; Morphine/administration & dosage/blood/*pharmacokinetics; Morphine Derivatives/administration & dosage/blood/*pharmacokinetics","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"X3FQ6EXL","journalArticle","1978","Bechtel, W. D.; Sinterhauf, K.","Plasma level and renal excretion of [3H] codeine phosphate in man and in the dog.","Arzneimittel-Forschung","","0004-4172","","","","1978","2023-11-15 10:01:37","2023-11-26 05:49:17","","308-311","","2","28","","Arzneimittelforschung","","","","","","","","eng","","","","","","","tex.ids= Bechtel1978a PMID: 580399 place: Germany","","","","Adult; Humans; Male; Female; Animals; Rats; Time Factors; Species Specificity; Biotransformation; Dogs; Codeine/blood/*metabolism/urine","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"E2UENCZD","journalArticle","1988","Serrie, A.; Sandouk, P.; Thurel, C.; Schermann, J. M.; Cunin, G.; Bourre, J. M.; Langlade, A.; Echter, E.","[Analgesia by intra-cerebro-ventricular injection of morphine in cancer pain: clinical and pharmacokinetic studies].","Agressologie: revue internationale de physio-biologie et de pharmacologie appliquees aux effets de l'agression","","0002-1148","","","","1988-02","2023-11-15 10:01:37","2023-11-20 11:40:45","","81-86","","2","29","","Agressologie","","","","","","","","fre","","","","","","","tex.ids= Serrie1988a PMID: 3407847 place: France","","","","Adult; Humans; Male; Female; Middle Aged; Aged; Analgesia/*methods; Injections, Intraventricular; Pain, Intractable/*drug therapy; Morphine/*administration & dosage/analysis/pharmacokinetics; Otorhinolaryngologic Neoplasms; Thoracic Neoplasms","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"8AGH2ZKH","journalArticle","1988","Williams, C. L.; Bodnar, R. J.; Clark, J. E.; Hahn, E. F.; Burks, T. F.; Pasternak, G. W.","Irreversible opiate agonists and antagonists. IV. Analgesic actions of 14-hydroxydihydromorphinone hydrazones.","The Journal of pharmacology and experimental therapeutics","","0022-3565","","","Several phenylhydrazone derivatives of oxymorphone [phenylhydrazone and p-nitrophenylhydrazone (OxyPNPH)] as well as oxymorphonazine produce a  wash-resistant inhibition of radiolabeled opioid binding, suggesting  nonequilibrium binding to opiate receptors. All are agonists and, in an effort to  correlate their prolonged inhibition of binding with their pharmacology, we  examined their analgesic actions in vivo. Dose-response curves at 1 hr revealed  similar potencies of oxymorphone and the derivatives, with the exception of  OxyPNPH which was significantly less potent. After 10 hr, oxymorphone at doses up  to 50 mg/kg did not demonstrate any effect. In contrast, OxyPNPH at 25 mg/kg  elevated tail-flick latencies from 2 to over 8 sec after 10 hr. The 50-mg/kg dose  elevated latencies to approximately 5 sec after 24 hr. Oxymorphonazine and  oxymorphone phenylhydrazone also produced a prolonged analgesia, although not as  effectively as OxyPNPH. The prolonged analgesic actions of OxyPNPH were highly  dependent upon a critical period of 2 to 3 h immediately after injection.  Blockade of receptors during this period with naloxone prevented analgesia at all  time points examined. If the long duration of action of OxyPNPH resulted simply  from a long half-life and persistent-free compound within the brain, analgesia  should have returned by 8 hr, at which time naloxone has been eliminated. The  absence of analgesia 8 hr after both OxyPNPH and naloxone argues against simple  pharmacokinetic mechanisms for the prolonged analgesia and is consistent with  persistent receptor occupation. OxyPNPH (25 mg/kg) administered in vivo lowered  radiolabeled opioid binding effectively in brain membranes despite extensive  washing. OxyPNPH lowered mu1 binding by approximately 60% and mu2 binding by 35%  whereas delta binding was not lowered significantly.","1988-04","2023-11-15 10:01:37","2023-11-26 07:21:22","","8-12","","1","245","","J Pharmacol Exp Ther","","","","","","","","eng","","","","","","","tex.ids= Williams1988a PMID: 2452249 place: United States","","","","Male; Animals; Time Factors; Mice; Dose-Response Relationship, Drug; Naloxone/pharmacology; *Analgesia; Enkephalin, Ala(2)-MePhe(4)-Gly(5)-; Enkephalins/metabolism; Receptors, Opioid/metabolism; Enkephalin, Leucine-2-Alanine; Enkephalin, Leucine/analogs & derivatives/metabolism; Hydrazones/pharmacology; Hydromorphone/*analogs & derivatives; Oxymorphone/*analogs & derivatives/*pharmacology","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"KDZX6K32","journalArticle","1991","Manning, B. W.; Franklin, M. R.; Galinsky, R. E.","Drug metabolizing enzyme changes after chronic buthionine sulfoximine exposure modify acetaminophen disposition in rats.","Drug metabolism and disposition: the biological fate of chemicals","","0090-9556","","","This study examined the effects of prolonged exposure to buthionine sulfoximine (BSO) on 1) the overall elimination pharmacokinetics of acetaminophen; 2) the  sulfate and glucuronide conjugation processes primarily responsible for  acetaminophen elimination; and 3) in vitro microsomal and cytoplasmic enzyme  activities in rats. Rats imbibed drinking water containing 30 mM BSO for 6 days  and then received an iv injection of acetaminophen, 150 mg/kg in a propylene  glycol vehicle. Exposure to BSO, a specific inhibitor of gamma-glutamylcysteine  synthetase, produced marked depletion of glutathione (GSH) and resulted in  induction of hepatic UDP-glucuronosyltransferase and GSH-S-transferase enzyme  activities, but not cytochrome P-450. BSO pretreatment had no effect on the total  or renal clearance of acetaminophen in rats. However, BSO exposure increased the  partial clearance of acetaminophen to acetaminophen glucuronide by 47% (1.29 +/-  0.08 vs. 1.90 +/- 0.23 ml/min/kg; p less than 0.01) and significantly (p less  than 0.02) increased the percentage of the dose recovered as the glucuronide  conjugate from 17.6 +/- 2.5 to 26.5 +/- 0.6 The partial clearance of  acetaminophen to acetaminophen sulfate was decreased, although not significantly,  from 4.46 +/- 0.62 to 3.39 +/- 0.82 ml/min/kg. BSO treatment increased microsomal  UDP-glucuronosyltransferase activity toward three xenobiotic aglycones,  p-nitrophenol, 1-naphthol, and morphine by 308, 61, and 66%, respectively (p less  than 0.05), but not toward testosterone or estrone. Cytosolic GSH-S-transferase  activity toward 1-chloro-2,4-dinitrobenzene was increased 52% by BSO, whereas  p-nitrophenol sulfotransferase activity was not altered. Cytochrome P-450  concentration and monooxygenase activity were unchanged by BSO exposure.","1991-04","2023-11-15 10:01:37","2023-11-26 07:00:25","","498-502","","2","19","","Drug Metab Dispos","","","","","","","","eng","","","","","","","tex.ids= Manning1991a PMID: 1676661 place: United States","","","","Male; Animals; Rats; In Vitro Techniques; Rats, Inbred Strains; Biotransformation; Cytochrome P-450 Enzyme System/metabolism; Mixed Function Oxygenases/*metabolism; Microsomes, Liver/drug effects/enzymology; Glutathione/metabolism; Glucuronates/metabolism; Sulfates/metabolism; Buthionine Sulfoximine; Acetaminophen/metabolism/*pharmacokinetics; Antimetabolites/*pharmacology; Methionine Sulfoximine/*analogs & derivatives/pharmacology","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"N83S3UT8","journalArticle","2000","Hassan, M.; Svensson, J. O.; Nilsson, C.; Hentschke, P.; Al-Shurbaji, A.; Aschan, J.; Ljungman, P.; Ringdén, O.","Ketobemidone may alter busulfan pharmacokinetics during high-dose therapy.","Therapeutic drug monitoring","","0163-4356","10.1097/00007691-200008000-00003","","The authors report a possible interaction between ketobemidone and busulfan during myeloablative treatment of a patient with acute myeloid leukemia. At the  time of admission, the patient was receiving ketobemidone 1,000 mg/d as analgesic  for a rectal fissure. The patient started conditioning prior to bone marrow  transplantation with busulfan (1 mg/kg x 4 for 4 days). High busulfan plasma  concentrations were observed after the first dose and the next doses were reduced  to 0.7 mg/kg. The kinetics of both drugs revealed that an increase in  ketobemidone concentration was followed by an increase in busulfan levels.  Substituting ketobemidone with morphine resulted in a decrease in busulfan  concentration despite increasing the dose once more to 1 mg/kg.","2000-08","2023-11-15 10:01:37","2023-11-26 06:44:41","","383-385","","4","22","","Ther Drug Monit","","","","","","","","eng","","","","","","","tex.ids= Hassan2000a PMID: 10942175 place: United States","","","","Adult; Humans; Male; Drug Interactions; Antineoplastic Agents, Alkylating/*pharmacokinetics; Hematopoietic Stem Cell Transplantation; Analgesics, Opioid/*pharmacology; Busulfan/*pharmacokinetics; Leukemia, Myeloid, Acute/therapy; Meperidine/*analogs & derivatives/pharmacology","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"H5SQTKHQ","journalArticle","1995","Pacifici, R.; Pichini, S.; Altieri, I.; Caronna, A.; Passa, A. R.; Zuccaro, P.","High-performance liquid chromatographic-electrospray mass spectrometric determination of morphine and its 3- and 6-glucuronides: application to  pharmacokinetic studies.","Journal of chromatography. B, Biomedical applications","","1572-6495","10.1016/0378-4347(94)00496-r","","A rapid and selective assay of morphine and its 3- and 6-glucuronides in serum, based on high-performance liquid chromatography-electrospray mass spectrometry  has been developed. The analytes and the internal standard, codeine or  naltrexone, were subjected to solid-phase extraction, using ethyl solid-phase  extraction columns, prior to chromatography. A reversed-phase column and a  gradient mobile phase consisting of water and methanol were used. The mass  spectrometer was operated in the selected-ion monitoring mode. The following ions  were used: m/z 286 for morphine, m/z 300 for codeine, m/z 342 for naltrexone, and  m/z 462 for morphine 3- and 6-glucuronides. The limit of quantitation observed  with this method was 10 ng/ml morphine, 50 ng/ml morphine-6-glucuronide and 100  ng/ml morphine-3-glucuronide. The present method proved useful for the  determination of serum levels of the parent drug and its metabolites in pain  patients, heroin addicts and in morphine-treated mice.","1995-02-17","2023-11-15 10:01:37","2023-11-20 11:30:49","","329-334","","2","664","","J Chromatogr B Biomed Appl","","","","","","","","eng","","","","","","","tex.ids= Pacifici1995a PMID: 7780584 place: Netherlands","","","","Humans; Male; Animals; Mice; Mice, Inbred C57BL; Reference Standards; Mass Spectrometry; Chromatography, High Pressure Liquid; Calibration; Neoplasms/blood; Morphine/*analysis/*pharmacokinetics; Heroin Dependence/blood; Morphine Derivatives/*analysis/*pharmacokinetics","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
