"Key","Item Type","Publication Year","Author","Title","Publication Title","ISBN","ISSN","DOI","Url","Abstract Note","Date","Date Added","Date Modified","Access Date","Pages","Num Pages","Issue","Volume","Number Of Volumes","Journal Abbreviation","Short Title","Series","Series Number","Series Text","Series Title","Publisher","Place","Language","Rights","Type","Archive","Archive Location","Library Catalog","Call Number","Extra","Notes","File Attachments","Link Attachments","Manual Tags","Automatic Tags","Editor","Series Editor","Translator","Contributor","Attorney Agent","Book Author","Cast Member","Commenter","Composer","Cosponsor","Counsel","Interviewer","Producer","Recipient","Reviewed Author","Scriptwriter","Words By","Guest","Number","Edition","Running Time","Scale","Medium","Artwork Size","Filing Date","Application Number","Assignee","Issuing Authority","Country","Meeting Name","Conference Name","Court","References","Reporter","Legal Status","Priority Numbers","Programming Language","Version","System","Code","Code Number","Section","Session","Committee","History","Legislative Body"
"NVB39L5I","journalArticle","2018","Khomitskaya, Yunona; Tikhonova, Nadezhda; Gudkov, Konstantin; Erofeeva, Svetlana; Holmes, Victoria; Dayton, Brian; Davies, Nigel; Boulton, David W.; Tang, Weifeng","Bioequivalence of Dapagliflozin/Metformin Extended-release Fixed-combination Drug Product and Single-component Dapagliflozin and Metformin Extended-release Tablets  in Healthy Russian Subjects.","Clinical therapeutics","","1879-114X 0149-2918","10.1016/j.clinthera.2018.02.006","","PURPOSE: Fixed-combination drug products (FCDPs) combining dapagliflozin and metformin extended release (XR) may provide patients with type 2 diabetes  mellitus with an alternative antihyperglycemic treatment, which could improve  adherence by reducing tablet burden. This study evaluated the bioequivalence of  dapagliflozin/metformin XR FCDP versus the co-administration of the individual  monotherapy tablets currently available for use in the Russian Federation.  METHODS: Healthy subjects aged 18 to 45 years were enrolled in this randomized,  open-label, 2-period crossover study, conducted in a single Russian center.  Pharmacokinetic parameters (AUC(0-t), C(max), and C(max)/AUC(0-t)) were used to  assess bioequivalence of dapagliflozin/metformin XR (10/1000 mg) FCDP to the  individual component tablets (dapagliflozin [10 mg] plus metformin XR [2 × 500  mg]) under standard fed conditions. Safety and tolerability were also assessed.  FINDINGS: Forty healthy subjects were included (47.5% male; mean age, 30 years;  and mean body mass index, 24.2 kg/m(2)). Dapagliflozin and metformin XR in the  FCDP were bioequivalent to the individual component tablets marketed in the  Russian Federation, with the 90% CIs of the geometric least-squares mean ratios  for all key pharmacokinetic parameters being contained within the 80% to 125%  bioequivalence limits. Both FCDP and the individual component formulations were  well tolerated, with no serious adverse events. IMPLICATIONS: Bioequivalence of  dapagliflozin/metformin XR FCDP and the individual components was established  without any new safety concerns, presenting a safe alternative for patients  currently receiving regimens including each component individually.  ClinicalTrials.gov identifier: NCT02722239.","2018-04","2024-04-23 08:32:30","2024-04-23 08:45:02","","550-561.e3","","4","40","","Clin Ther","","","","","","","","eng","Copyright © 2018 Elsevier HS Journals, Inc. All rights reserved.","","","","","","Place: United States PMID: 29548719","","","","Adolescent; Adult; Humans; Male; Female; Middle Aged; Cross-Over Studies; Young Adult; Drug Combinations; Therapeutic Equivalency; Delayed-Action Preparations; bioequivalence; Tablets; metformin; Russia; Hypoglycemic Agents/*administration & dosage/pharmacokinetics; Benzhydryl Compounds/*administration & dosage/pharmacokinetics; dapagliflozin; Glucosides/*administration & dosage/pharmacokinetics; Metformin/*administration & dosage/pharmacokinetics; fixed-combination drug product; Russian Federation","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"NABTVWSN","journalArticle","2019","Shah, Priyanka A.; Shrivastav, Pranav S.; Sharma, Vinay; Yadav, Manish S.","Challenges in simultaneous extraction and chromatographic separation of metformin and three SGLT-2 inhibitors in human plasma using LC-MS/MS.","Journal of pharmaceutical and biomedical analysis","","1873-264X 0731-7085","10.1016/j.jpba.2019.112790","","Optimization of extraction and chromatographic conditions is essential for the simultaneous analysis of drugs having different physico-chemical properties,  especially for in vivo applications. The present work describes concurrent  estimation of metformin (MET) and three sodium-glucose co-transporter 2 (SGLT-2)  inhibitors namely canagliflozin (CANA), dapagliflozin (DAPA) and empagliflozin  (EMPA) in human plasma by liquid chromatography-tandem mass spectrometry  (LC-MS/MS). Sample clean-up was optimized using ion-pair solid-phase extraction  with sodium lauryl sulphate on Strata-X extraction cartridges. Consistent  recoveries were obtained by critically optimizing parameters such as washing and  elution solvents during extraction. The extraction recovery ranged from 79 to 88%  for all the analytes. Chromatographic separation were accomplished on a Cyano  (150 × 4.6 mm, 5 μm) column within 5.0 min using acetonitrile and 10 mM ammonium  formate buffer (75:25, v/v) as the mobile phase. The resolution factors between  MET-EMPA, MET-DAPA, MET-CANA, DAPA-EMPA and CANA-DAPA were 4.92, 5.85, 7.13, 1.01  and 1.44, respectively. Calibration curves were linear in the concentration range  of 2.00-2000, 3.00-3000, 0.20-200 and 1.50-1500 ng/mL for MET, CANA, DAPA and  EMPA, respectively. Mass spectrometric analysis was performed using a polarity  switching approach to achieve high sensitivity in multiple reaction monitoring  mode. The method was validated using current regulatory guidelines and applied to  study the pharmacokinetics of fixed-dose formulations of MET and SGLT-2  inhibitors in healthy subjects.","2019-10-25","2024-04-23 08:32:30","2024-04-23 08:46:38","","112790","","","175","","J Pharm Biomed Anal","","","","","","","","eng","Copyright © 2019 Elsevier B.V. All rights reserved.","","","","","","Place: England PMID: 31362250","","","","Humans; Reproducibility of Results; Calibration; Tandem Mass Spectrometry/methods; Limit of Detection; Chromatography, Liquid/methods; Metformin; Plasma/*chemistry; Canagliflozin; Solid Phase Extraction/methods; Dapagliflozin; Empagliflozin; Benzhydryl Compounds/chemistry; Canagliflozin/chemistry; Glucosides/chemistry; Ion-pair solid-phase extraction; Liquid chromatography-tandem mass spectrometry; Metformin/*chemistry; Sodium-Glucose Transporter 2 Inhibitors/*chemistry","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2TACSZGU","journalArticle","2019","Tang, Weifeng; Engman, Helena; Zhu, Yali; Dayton, Brian; Boulton, David W.","Bioequivalence and Food Effect of Dapagliflozin/Saxagliptin/Metformin Extended-release Fixed-combination Drug Products Compared With Coadministration  of the Individual Components in Healthy Subjects.","Clinical therapeutics","","1879-114X 0149-2918","10.1016/j.clinthera.2019.05.015","","PURPOSE: Fixed-combination drug products (FCDPs) for patients with type 2 diabetes mellitus (T2DM) may show efficacy comparable to their individual  components (ICs) while improving adherence to treatment. This study evaluated the  bioequivalence and safety of 2 dapagliflozin/saxagliptin/metformin  extended-release (XR) FCDPs relative to their ICs: saxagliptin and  dapagliflozin/metformin XR. METHODS: This randomized, open-label, single-dose,  single-center crossover study was conducted in 84 healthy subjects aged 18-55  years. The primary objective was to evaluate the fed-state bioequivalence of a  dapagliflozin 5-mg/saxagliptin 2.5-mg/metformin 1000-mg XR FCDP and a  dapagliflozin 10-mg/saxagliptin 5-mg/metformin 1000-mg XR FCDP relative to the  ICs. Secondary objectives included the evaluation of the effect of food on the  pharmacokinetic (PK) parameters of saxagliptin, dapagliflozin, and metformin in  both FCDPs and characterization of the PK parameters of the active metabolite of  saxagliptin, 5-hydroxy saxagliptin, in healthy subjects. PK parameters (AUC(0-∞),  AUC(0-t), and C(max)) were used to assess the bioequivalence of the 2 FCDPs with  their ICs. The C(max) and AUC(0-t) of the study drugs were compared between  female and male subjects to assess sex differences in exposure. Safety and  tolerability of both FCDPs and ICs were also assessed with adverse events, vital  signs (systolic and diastolic blood pressures and pulse rate), 12-lead ECG,  physical examinations, and laboratory assessments. FINDINGS: Both  dapagliflozin/saxagliptin/metformin XR FCDPs were bioequivalent to their ICs. For  the dapagliflozin 5-mg/saxagliptin 2.5-mg/metformin 1000-mg XR FCDP, the 90% CI  for the geometric mean ratio of dapagliflozin C(max) was slightly above the  80%-125% bioequivalence limit, which is unlikely to be clinically relevant. Food  delayed the absorption of the study drugs in both FCDPs, which is unlikely to  have a clinically relevant impact on efficacy. In both cohorts, exposure was  higher in female subjects compared with male subjects, potentially due to the  lower body weight of the female subjects. The safety profile and tolerability of  the FCDPs were similar to those of their ICs, and no deaths or serious adverse  events were reported. IMPLICATIONS: These data support the use of the  dapagliflozin/saxagliptin/metformin XR FCDP in patients with T2DM.  ClinicalTrials.gov identifier: NCT03169959.","2019-08","2024-04-23 08:32:30","2024-04-23 08:47:38","","1545-1563","","8","41","","Clin Ther","","","","","","","","eng","Copyright © 2019 Elsevier Inc. All rights reserved.","","","","","","Place: United States PMID: 31266654","","","","Adolescent; Adult; Humans; Male; Female; Middle Aged; Cross-Over Studies; Healthy Volunteers; Young Adult; Drug Combinations; Therapeutic Equivalency; Benzhydryl Compounds/administration & dosage/*pharmacokinetics; bioequivalence; Tablets; Hypoglycemic Agents/administration & dosage/*pharmacokinetics; Delayed-Action Preparations/administration & dosage/pharmacokinetics; Adamantane/administration & dosage/*analogs & derivatives/blood/pharmacokinetics; Dipeptides/administration & dosage/blood/*pharmacokinetics; saxagliptin; Glucosides/administration & dosage/*pharmacokinetics; dapagliflozin; Metformin/administration & dosage/*pharmacokinetics; fixed-combination drug product; metformin extended release","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"7MIXIAPH","journalArticle","2017","Ekholm, Ella; Hansen, Lars; Johnsson, Eva; Iqbal, Nayyar; Carlsson, Björn; Chen, Hungta; Hirshberg, Boaz","COMBINED TREATMENT WITH SAXAGLIPTIN PLUS DAPAGLIFLOZIN REDUCES INSULIN LEVELS BY INCREASED INSULIN CLEARANCE AND IMPROVES β-CELL FUNCTION.","Endocrine practice : official journal of the American College of Endocrinology and the American Association of Clinical Endocrinologists","","1530-891X","10.4158/EP161323.OR","","OBJECTIVE: To determine if reduction in serum insulin with dapagliflozin plus saxagliptin or dapagliflozin add-on to metformin contributed to increased insulin  clearance and to assess the effects of these treatments on β-cell function.  METHODS: Patients (glycated hemoglobin, 8 to 12%; 64 to 108 mmol/mol) were  randomized to 24-week, double-blind treatment with saxagliptin 5 mg/day plus  dapagliflozin 10 mg/day (n = 179), saxagliptin 5 mg/day plus placebo (n = 176),  or dapagliflozin 10 mg/day plus placebo (n = 179) added to metformin. C-peptide  to insulin ratio was used as an index of insulin clearance during a meal  tolerance test, and β-cell function was evaluated by Homeostasis Model Assessment  2. RESULTS: At 24 weeks, compared with baseline, saxagliptin + dapagliflozin and  saxagliptin + placebo increased mean (95% confidence interval [CI]) C-peptide  area under the curve (AUC(0-180 min)) (40.2 [9.2 to 71.3] ng/mL and 95.4 [63.4 to  127.4] ng/mL, respectively); no change was noted with dapagliflozin + placebo  (14.5 [-17.6 to 46.8] ng/mL). Insulin AUC was reduced from baseline with  saxagliptin + dapagliflozin (-1,120.4 [-1,633.9 to -606.9] μU/mL) and  dapagliflozin + placebo (-1,018.6 [-1550.5 to -486.8] μU/mL) but increased with  saxagliptin + placebo (661.2 [131.1 to 1,191.3] μU/mL). C-peptide to insulin  ratio did not change versus baseline with saxagliptin + placebo but increased  after saxagliptin + dapagliflozin and dapagliflozin + placebo, largely due to  decreased insulin AUC with dapagliflozin. All treatments improved β-cell function  (mean change [95% CI] from baseline, saxagliptin+dapagliflozin: 20.6% [16.5% to  24.8%]; dapagliflozin + placebo: 17.0% [12.7% to 21.4%]; saxagliptin + placebo:  11.0% [6.6% to 15.5%]). CONCLUSION: Increased C-peptide to insulin ratio with  saxagliptin + dapagliflozin and dapagliflozin + placebo add-on to metformin  compared with saxagliptin + placebo add-on to metformin suggests that  dapagliflozin increases insulin clearance and may contribute to lower circulating  insulin. All treatments improved β-cell function, with the greatest improvements  with saxagliptin + dapagliflozin and dapagliflozin + placebo. ABBREVIATIONS: A1c  = glycated hemoglobin AUC(0-180 min) = area under the curve from 0 to 180 minutes  HOMA-2β = homeostasis model assessment-2 β-cell function SGLT-2 = sodium-glucose  cotransporter-2 T2D = type 2 diabetes.","2017-03","2024-04-23 08:32:30","2024-04-23 08:44:23","","258-265","","3","23","","Endocr Pract","","","","","","","","eng","","","","","","","Place: United States PMID: 27849380","","","","Humans; Male; Female; Middle Aged; Aged; Glucose Tolerance Test; Double-Blind Method; Area Under Curve; Drug Therapy, Combination; Hypoglycemic Agents/*therapeutic use; Metformin/therapeutic use; Blood Glucose/analysis; Insulin/*blood/*metabolism; Diabetes Mellitus, Type 2/drug therapy; C-Peptide/analysis; *Sodium-Glucose Transporter 2 Inhibitors; Sodium-Glucose Transporter 2; Adamantane/*analogs & derivatives/therapeutic use; Benzhydryl Compounds/*therapeutic use; Dipeptides/*therapeutic use; Glucosides/*therapeutic use; Insulin-Secreting Cells/*drug effects/*metabolism","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"A9KLC4CD","journalArticle","2011","Gerich, John E.; Bastien, Arnaud","Development of the sodium-glucose co-transporter 2 inhibitor dapagliflozin for the treatment of patients with type 2 diabetes mellitus.","Expert review of clinical pharmacology","","1751-2441 1751-2433","10.1586/ecp.11.54","","Dapagliflozin is a highly selective sodium-glucose co-transporter 2 inhibitor developed for the treatment of Type 2 diabetes mellitus. Its inhibition of  sodium-glucose co-transporter 2 blocks glucose reabsorption in the proximal  tubule of the kidney, increasing renal glucose excretion via the urine, resulting  in reduction of glycated hemoglobin, fasting plasma glucose and postprandial  plasma glucose in patients with Type 2 diabetes mellitus. The pharmacokinetics  and pharmacodynamics of dapagliflozin are suitable for once-daily dosing.  Dapagliflozin improves glycemic control when used as monotherapy and when used in  combination with other antidiabetic treatments. Throughout all phases of clinical  studies, dapagliflozin was generally well tolerated. Increased events suggestive  of urinary tract and genital infections have been reported; most resolved with  conventional treatment. Unexpected numerical imbalances between dapagliflozin and  comparator were noted for breast and bladder cancers. The potential for increased  cancer risk with dapagliflozin needs to be further assessed.","2011-11","2024-04-23 08:32:30","2024-04-23 08:44:26","","669-683","","6","4","","Expert Rev Clin Pharmacol","","","","","","","","eng","","","","","","","Place: England PMID: 22111852","","","","Humans; Animals; Treatment Outcome; Diabetes Mellitus, Type 2/*drug therapy/metabolism; Benzhydryl Compounds; *Sodium-Glucose Transporter 2 Inhibitors; Sodium-Glucose Transporter 2/metabolism; *Drug Discovery/methods; Glucosides/*therapeutic use","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"ZUSEI658","journalArticle","2011","List, James F.; Whaley, Jean M.","Glucose dynamics and mechanistic implications of SGLT2 inhibitors in animals and humans.","Kidney international. Supplement","","0098-6577","10.1038/ki.2010.512","","Glucose is freely filtered in the glomeruli before being almost entirely reabsorbed into circulation from the proximal renal tubules. The sodium-glucose  cotransporter 2 (SGLT2), present in the S1 segment of the proximal tubule, is  responsible for the majority of glucose reabsorption. SGLT2 inhibitors reduce  glucose reabsorption and increase urinary glucose excretion. In animal models and  humans with type 2 diabetes, this effect is associated with reduced fasting and  postprandial blood glucose levels, and reduced hemoglobin A1c. Animal studies  suggest that reduction of hyperglycemia with SGLT2 inhibitors may also improve  insulin sensitivity and preserve β-cell function. Urinary excretion of excess  calories with SGLT2 inhibitors is also associated with reduction in body weight.  Modest reductions in blood pressure have been noted with SGLT2 inhibitors,  consistent with a mild diuretic action. Some C-glucoside SGLT2 inhibitors, such  as dapagliflozin, have pharmacokinetic properties that make them amenable to  once-daily dosing.","2011-03","2024-04-23 08:32:30","2024-04-23 08:46:08","","S20-27","","120","","","Kidney Int Suppl","","","","","","","","eng","","","","","","","Place: United States PMID: 21358698","","","","Humans; Animals; Insulin Resistance; Glucose/*metabolism; Diabetes Mellitus, Type 2/drug therapy; Insulin-Secreting Cells/drug effects; Kidney Tubules, Proximal/metabolism; *Sodium-Glucose Transporter 2 Inhibitors; Hypoglycemic Agents/adverse effects/*pharmacokinetics/pharmacology/therapeutic use","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"WBNWS5TS","journalArticle","2014","Scheen, André J.","Evaluating SGLT2 inhibitors for type 2 diabetes: pharmacokinetic and toxicological considerations.","Expert opinion on drug metabolism & toxicology","","1744-7607 1742-5255","10.1517/17425255.2014.873788","","INTRODUCTION: Inhibitors of sodium-glucose cotransporters type 2 (SGLT2), which increase urinary glucose excretion independently of insulin, are proposed as a  novel approach for the management of type 2 diabetes mellitus (T2DM). AREAS  COVERED: An extensive literature search was performed to analyze the  pharmacokinetic characteristics, toxicological issues and safety concerns of  SGLT2 inhibitors in humans. This review focuses on three compounds  (dapagliflozin, canagliflozin, empagliflozin) with results obtained in healthy  volunteers (including drug-drug interactions), patients with T2DM (single dose  and multiple doses) and special populations (those with renal or hepatic  impairment). EXPERT OPINION: The three pharmacological agents share an excellent  oral bioavailability, long half-life allowing once-daily administration, low  accumulation index and renal clearance, the absence of active metabolites and a  limited propensity to drug-drug interactions. No clinically relevant changes in  pharmacokinetic parameters were observed in T2DM patients or in patients with  mild/moderate renal or hepatic impairment. Adverse events are a slightly  increased incidence of mycotic genital and rare benign urinary infections. SGLT2  inhibitors have the potential to reduce several cardiovascular risk factors, and  cardiovascular outcome trials are currently ongoing. The best positioning of  SGLT2 inhibitors in the armamentarium for treating T2DM is still a matter of  debate.","2014-05","2024-04-23 08:32:30","2024-04-23 08:46:20","","647-663","","5","10","","Expert Opin Drug Metab Toxicol","","","","","","","","eng","","","","","","","Place: England PMID: 24387329","","","","Humans; Drug Interactions; Diabetes Mellitus, Type 2/complications/*drug therapy/metabolism; *Sodium-Glucose Transporter 2 Inhibitors; Sodium-Glucose Transporter 2; Renal Insufficiency/complications; Diabetic Nephropathies/complications; Canagliflozin; Hepatic Insufficiency/complications; Benzhydryl Compounds/adverse effects/pharmacokinetics/therapeutic use; Glucosides/adverse effects/pharmacokinetics/therapeutic use; Hypoglycemic Agents/adverse effects/*pharmacokinetics/therapeutic use; Membrane Transport Modulators/adverse effects/*pharmacokinetics/therapeutic use; Thiophenes/adverse effects/pharmacokinetics/therapeutic use","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"6D652ECU","journalArticle","2016","Boulton, David W.; Chang, Ming; Griffen, Steven C.; Kitaura, Catia; Lubin, Susan; Pollack, Allyson; LaCreta, Frank","Fed and Fasted Single-dose Assessment of Bioequivalence of Dapagliflozin and Metformin Extended-release Fixed-dose Combination Tablets Relative to  Single-component Dapagliflozin and Metformin Extended-release Tablets in Healthy  Subjects.","Clinical therapeutics","","1879-114X 0149-2918","10.1016/j.clinthera.2015.11.010","","PURPOSE: In patients with type 2 diabetes mellitus, fixed-dose combinations (FDCs) of antihyperglycemic medications may provide complementary efficacy while  reducing tablet burden and improving compliance. The aim of this study was to  assess the bioequivalence and tolerability of 2 FDCs of dapagliflozin and  metformin extended-release (XR) versus their individual component (IC) tablets.  METHODS: An open-label, balanced, randomized, 2-way crossover, 4-arm study was  conducted in 129 healthy Brazilian subjects (aged 18-55 years). Two oral doses of  the FDCs (5 mg dapagliflozin and 500 mg metformin XR, and 10 mg dapagliflozin and  1000 mg metformin XR) were evaluated in fed and fasted states. FINDINGS: Under  fed and fasted conditions the 5 mg dapagliflozin and 500 mg metformin XR FDC  showed bioequivalence to its ICs. The 10 mg dapagliflozin and 1000 mg metformin  XR FDC was bioequivalent to its ICs in fed subjects. Although AUC for the 10 mg  dapagliflozin and 1000 mg metformin XR FDC was bioequivalent in fasted subjects,  the Cmax for metformin was not bioequivalent to its ICs in fasted subjects (upper  90% CI was 127.5%, and thus outside the 80%-125% bioequivalence interval). The  small increase in the fasted state is not considered clinically meaningful due to  the small magnitude of the difference (9.2%), the lack of metformin Cmax being  associated with efficacy or tolerability concerns, and the fasted state not being  the recommended state for dosing of metformin XR. The safety profile and  tolerability of the FDCs were similar to those of their ICs and no deaths or  serious adverse events were reported. IMPLICATIONS: Both FDCs of dapagliflozin  and metformin XR were bioequivalent to their ICs in fed and fasted subjects,  except for the metformin Cmax from the 10 mg dapagliflozin and 1000 mg metformin  XR FDC in fasted subjects. These data support the use of a dapagliflozin and  metformin XR FDC in patients with type 2 diabetes mellitus.","2016-01-01","2024-04-23 08:32:30","2024-04-23 08:44:07","","99-109","","1","38","","Clin Ther","","","","","","","","eng","Copyright © 2016 Elsevier HS Journals, Inc. All rights reserved.","","","","","","Place: United States PMID: 26682500","","","","Adolescent; Adult; Humans; Male; Female; Middle Aged; Fasting; Area Under Curve; Cross-Over Studies; Healthy Volunteers; Young Adult; Drug Combinations; Therapeutic Equivalency; Delayed-Action Preparations; Brazil; bioequivalence; Tablets; type 2 diabetes mellitus; Hypoglycemic Agents/administration & dosage/adverse effects/*pharmacokinetics; fixed-dose combination; dapagliflozin; SGLT2 inhibitor; metformin extended release; Benzhydryl Compounds/administration & dosage/adverse effects/*pharmacokinetics; Glucosides/administration & dosage/adverse effects/*pharmacokinetics; Metformin/administration & dosage/adverse effects/*pharmacokinetics","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"LY3YCXRT","journalArticle","2021","Ferreira, Marcos Antonio Jr; Azevedo, Hatylas; Mascarello, Alessandra; Segretti, Natanael Dante; Russo, Elisa; Russo, Valter; Guimarães, Cristiano Ruch Werneck","Discovery of ACH-000143: A Novel Potent and Peripherally Preferred Melatonin Receptor Agonist that Reduces Liver Triglycerides and Steatosis in Diet-Induced  Obese Rats.","Journal of medicinal chemistry","","1520-4804 0022-2623","10.1021/acs.jmedchem.0c00627","","The modulation of melatonin signaling in peripheral tissues holds promise for treating metabolic diseases like obesity, diabetes, and nonalcoholic  steatohepatitis. Here, several benzimidazole derivatives have been identified as  novel agonists of the melatonin receptors MT1 and MT2. The lead compounds 10b,  15a, and 19a demonstrated subnanomolar potency at MT1/MT2 receptors, high oral  bioavailability in rodents, peripherally preferred exposure, and excellent  selectivity in a broad panel of targets. Two-month oral administration of 10b in  high-fat diet rats led to a reduction in body weight gain similar to  dapagliflozin with superior results on hepatic steatosis and triglyceride levels.  An early toxicological assessment indicated that 10b (also codified as  ACH-000143) was devoid of hERG binding, genotoxicity, and behavioral alterations  at doses up to 100 mg/kg p.o., supporting further investigation of this compound  as a drug candidate.","2021-02-25","2024-04-23 08:32:30","2024-04-23 08:44:24","","1904-1929","","4","64","","J Med Chem","","","","","","","","eng","","","","","","","Place: United States PMID: 33626870","","","","Male; Animals; Rats; Rats, Sprague-Dawley; Mice; Rats, Wistar; Structure-Activity Relationship; Molecular Structure; Drug Design; Triglycerides/metabolism; Liver/pathology; Diet, High-Fat; Fatty Liver/*drug therapy/pathology; Obesity/drug therapy; Acetamides/chemical synthesis/pharmacokinetics/*therapeutic use; Anti-Obesity Agents/chemical synthesis/pharmacokinetics/*therapeutic use; Benzhydryl Compounds/pharmacology; Benzimidazoles/chemical synthesis/pharmacokinetics/*therapeutic use; Glucosides/pharmacology; Receptor, Melatonin, MT1/*agonists; Receptor, Melatonin, MT2/*agonists","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"8SPNT546","journalArticle","2023","Barreto, Joaquim; Borges, Cynthia; Rodrigues, Tais Betoni; Jesus, Daniel C.; Campos-Staffico, Alessandra M.; Nadruz, Wilson; Luiz da Costa, Jose; Bueno de Oliveira, Rodrigo; Sposito, Andrei C.","Pharmacokinetic Properties of Dapagliflozin in Hemodialysis and Peritoneal Dialysis Patients.","Clinical journal of the American Society of Nephrology : CJASN","","1555-905X 1555-9041","10.2215/CJN.0000000000000196","","BACKGROUND: Sodium-glucose cotransporter 2 (SGLT2) inhibitors attenuate incident cardiovascular outcomes, irrespective of baseline GFR, in conservatively managed  CKD. As this condition inexorably progresses to demanding KRT, drug withdrawal is  supported by the current lack of evidence of safety of SGLT2 inhibitors in  dialysis. METHODS: This study was a prospective, single-center, open-label trial  ( ClinicalTrials.gov identifier: NCT05343078 ) aimed at assessing the  pharmacokinetic properties and safety of dapagliflozin in patients with kidney  failure on regular dialysis regimens compared with those with type 2 diabetes and  age- and sex-matched controls with normal kidney function. Peripheral blood  samples were collected from both groups every 30 minutes for 4 hours and again  after 48 hours after ingestion of dapagliflozin 10 mg, which occurred immediately  before dialysis session initiation in the kidney failure group. This protocol  occurred in drug-naïve patients and again after six daily doses of dapagliflozin  to assess whether the drug had accumulated. The plasma and dialysate levels of  dapagliflozin at each time point were determined by liquid chromatography and  used to calculate pharmacokinetics parameters (peak concentration [C max ] and  area under the plasma concentration-versus-time curve) for each participant.  RESULTS: Dapagliflozin C max was 117 and 97.6 ng/ml in the kidney failure and  control groups, respectively, whereas the corresponding accumulation ratios were  26.7% and 9.5%. No serious adverse events were reported for either group.  Dapagliflozin recovered from dialysate corresponded to 0.10% of the administered  dose. CONCLUSIONS: In patients with kidney failure on dialysis, dapagliflozin was  well tolerated, was slightly dialyzable, and had nonaccumulating pharmacokinetic  properties. CLINICAL TRIAL REGISTRY NAME AND REGISTRATION NUMBER:  Pharmacokinetics and Dialyzability of Dapagliflozin in Dialysis Patients  (DARE-ESKD 1), NCT05343078.","2023-08-01","2024-04-23 08:34:30","2024-04-23 08:34:30","","1051-1058","","8","18","","Clin J Am Soc Nephrol","","","","","","","","eng","Copyright © 2023 by the American Society of Nephrology.","","","","","","Place: United States PMID: 37227937  PMCID: PMC10564347","","","","Humans; Prospective Studies; Renal Dialysis; Hypoglycemic Agents/therapeutic use; *Peritoneal Dialysis; *Diabetes Mellitus, Type 2/complications/drug therapy; *Renal Insufficiency/chemically induced; Dialysis Solutions/therapeutic use","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"CEW698K9","journalArticle","2018","Garcia-Ropero, Alvaro; Badimon, Juan J.; Santos-Gallego, Carlos G.","The pharmacokinetics and pharmacodynamics of SGLT2 inhibitors for type 2 diabetes mellitus: the latest developments.","Expert opinion on drug metabolism & toxicology","","1744-7607 1742-5255","10.1080/17425255.2018.1551877","","Type 2 diabetes mellitus (T2DM) is a complex metabolic disorder associated with high cardiovascular (CV) risk. Some of the therapeutic strategies are  contraindicated in patients with concomitant heart disease. However, the newest  antidiabetic medications, sodium-glucose cotransporter 2 (SGLT2) inhibitors, have  shown to significantly reduce CV mortality and heart failure (HF)  hospitalizations. The mechanism behind these surprising cardiac benefits remains  unclear. Areas covered: This article reviews the pharmacokinetic,  pharmacodynamics, efficacy, and safety data for the different SGLT2 inhibitors.  Specific attention is devoted to the postulated mechanisms of action for their  benefit. The therapeutic efficacy and potential use in different indications  outside T2DM such as HF, T1DM, and renal disease are also discussed. Expert  opinion: SGLT2 inhibitors have an excellent pharmacokinetic and pharmacodynamic  profile. Importantly, SGLT2 inhibitors are a safe and efficacious treatment  option for T2DM. Given their cardiac benefits (reduction in HF and death) and the  low incidence of adverse events, SGLT2 inhibitors are being currently studied as  a treatment for HF also in nondiabetic individuals. These agents seem to  represent a shift in the treatment of HF patients regardless their glycemic  profile.","2018-12","2024-04-23 08:34:30","2024-04-23 08:34:30","","1287-1302","","12","14","","Expert Opin Drug Metab Toxicol","","","","","","","","eng","","","","","","","Place: England PMID: 30463454","","","","Humans; Animals; pharmacokinetics; type 2 diabetes mellitus; Hospitalization/statistics & numerical data; pharmacodynamics; heart failure; Diabetes Mellitus, Type 2/complications/*drug therapy/physiopathology; Heart Failure/drug therapy/physiopathology; Canagliflozin; empagliflozin; dapagliflozin; SGLT2 inhibitors; Cardiovascular Diseases/etiology/mortality/prevention & control; Hypoglycemic Agents/adverse effects/pharmacology/therapeutic use; Sodium-Glucose Transporter 2 Inhibitors/adverse effects/pharmacology/*therapeutic use; Sodium-Glucose Transporter 2/*drug effects/metabolism","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
