"Key","Item Type","Publication Year","Author","Title","Publication Title","ISBN","ISSN","DOI","Url","Abstract Note","Date","Date Added","Date Modified","Access Date","Pages","Num Pages","Issue","Volume","Number Of Volumes","Journal Abbreviation","Short Title","Series","Series Number","Series Text","Series Title","Publisher","Place","Language","Rights","Type","Archive","Archive Location","Library Catalog","Call Number","Extra","Notes","File Attachments","Link Attachments","Manual Tags","Automatic Tags","Editor","Series Editor","Translator","Contributor","Attorney Agent","Book Author","Cast Member","Commenter","Composer","Cosponsor","Counsel","Interviewer","Producer","Recipient","Reviewed Author","Scriptwriter","Words By","Guest","Number","Edition","Running Time","Scale","Medium","Artwork Size","Filing Date","Application Number","Assignee","Issuing Authority","Country","Meeting Name","Conference Name","Court","References","Reporter","Legal Status","Priority Numbers","Programming Language","Version","System","Code","Code Number","Section","Session","Committee","History","Legislative Body"
"CXVWUPQ8","journalArticle","1984","Swanson, B. N.; Vlasses, P. H.; Ferguson, R. K.; Bergquist, P. A.; Till, A. E.; Irvin, J. D.; Harris, K.","Influence of food on the bioavailability of enalapril.","Journal of pharmaceutical sciences","","0022-3549","10.1002/jps.2600731146","","In a randomized, two-period crossover study in 12 normal volunteers, serum and urine concentrations of the angiotensin-converting enzyme inhibitor enalapril and  its active metabolite enalaprilat were determined following administration of a  single 40-mg tablet of enalapril maleate administered both in the fasting state  and with a standard breakfast. A 7-d interval separated the two treatment  periods. Area under the serum concentration-time curves for enalaprilat and  urinary recoveries for enalaprilat and total drug did not differ significantly  between the fed and fasted conditions. The mean observed maximum serum  concentration of enalaprilat was slightly higher for the fasting treatment, but  the time to peak concentration was almost identical for the two treatments.  Enalapril maleate is unlike the prototype angiotensin-converting enzyme inhibitor  captopril in that a standard meal does not appear to influence absorption of this  new drug.","1984-11","2023-10-27 11:21:12","2023-10-27 14:28:54","","1655-1657","","11","73","","J Pharm Sci","","","","","","","","eng","","","","","","","Place: United States PMID: 6097665","","","","Adult; Humans; Male; Biological Availability; *Food; Enalapril; Antihypertensive Agents/*metabolism/urine; Dipeptides/*metabolism/urine","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"KAN6XHYE","journalArticle","1992","Emmeluth, C.; Bie, P.","Effects, release and disposal of endothelin-1 in conscious dogs.","Acta physiologica Scandinavica","","0001-6772","10.1111/j.1748-1716.1992.tb09408.x","","Cardiovascular and renal responses to a step-up infusion of endothelin-1 (ET-1) (1, 5, and 15 ng kg-1 min-1) were investigated in conscious dogs. In addition,  the disappearance of ET-1 in arterial and central venous plasma after an infusion  of 10 ng kg-1 min-1 was quantified, and the effects of vasopressin (AVP, 10 ng  kg-1 min-1) and angiotensin II (AII, 2, 5, and 10 ng kg-1 min-1) on plasma ET-1  were investigated. The step-up infusion of ET-1 increased the plasma level from  3.6 +/- 0.3 to 243 +/- 23 pg ml-1. Concomitantly, arterial blood pressure  increased and heart rate (HR) decreased dose-dependently. Diuresis, sodium, and  potassium excretion did not change significantly. However, free water clearance  increased during the infusion. Clearance of creatinine and excretion of urea  decreased (39 +/- 4 to 29 +/- 3 ml min-1 and 87 +/- 16 to 71 +/- 14 mumol min-1,  respectively). Decay curves for ET-1 in venous and arterial plasma were  identical, and initial t1/2 was 1.1 +/- 0.1 min. Vasopressin increased arterial  blood pressure (107 +/- 4 to 136 +/- 3 mmHg) beyond the infusion period and  increased plasma ET-1 (85%). An equipressor dose of AII tended to decrease plasma  ET-1. It is concluded that the lung is apparently not important in the removal of  ET-1, that the disappearance of ET-1 follows a complex pattern, and  vasopressin--in contrast to angiotensin II--is able to increase the plasma  concentration of ET-1.(ABSTRACT TRUNCATED AT 250 WORDS)","1992-10","2023-10-27 11:21:12","2023-10-27 14:23:09","","197-204","","2","146","","Acta Physiol Scand","","","","","","","","eng","","","","","","","Place: England PMID: 1442135","","","","Female; Animals; Dogs; Heart Rate/drug effects; Radioimmunoassay; Blood Pressure/physiology; Anesthesia; Sodium/metabolism; Enalapril/pharmacology; Urea/blood; Angiotensin II/pharmacology; Potassium/metabolism; Arginine Vasopressin/pharmacology; Angiotensin I/pharmacology; Endothelins/metabolism/pharmacokinetics/*pharmacology","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"YC8E2ZTI","journalArticle","2000","Smith, D. H.; Matzek, K. M.; Kempthorne-Rawson, J.","Dose response and safety of telmisartan in patients with mild to moderate hypertension.","Journal of clinical pharmacology","","0091-2700","","","This randomized, double-blind, double-dummy, placebo-controlled, parallel-group study evaluated the dose-response relationship of telmisartan in 207 patients  with mild to moderate hypertension (diastolic blood pressure [DBP] 100 to 114  mmHg). After a 28-day placebo run-in period, patients were randomized to 28 days  of once-daily, double-blind, double-dummy treatment with telmisartan 40, 80, or  120 mg; enalapril 20 mg; or placebo. Blood pressure (BP) was manually recorded  for 12 hours after the first dose and after 24 hours at baseline (Day 0), Day 1,  and Day 28 of double-blind treatment. Pharmacokinetic and pharmacodynamic  parameters were assessed from telmisartan plasma concentrations. All doses of  telmisartan and enalapril significantly reduced BP compared with placebo (p < or  = 0.01). Mean +/- SE reductions in supine DBP after 28 days of treatment ranged  between 7.9 +/- 1.3 mmHg and 9.8 +/- 1.3 mmHg in the telmisartan groups, 9.6 +/-  1.3 mmHg with enalapril, and 1.5 +/- 1.3 mmHg with placebo. Mean +/- SE  reductions in supine systolic blood pressure (SBP) were between 10.0 +/- 2.2 mmHg  and 15.5 +/- 2.2 mmHg with telmisartan versus 10.2 +/- 2.1 mmHg with enalapril;  placebo increased supine SBP by 3.5 +/- 2.1 mmHg. The BP reductions after 4 weeks  of treatment with telmisartan were no different from those achieved with  enalapril. No significant linear trend in BP reduction was evident among  telmisartan doses. Reductions in SBP and DBP were maintained over the 24-hour  period at Day 28. Treatment did not affect supine heart rate. Trough/peak DBP  ratios were > or = 85% for all telmisartan doses versus 65% for enalapril. High  interpatient variability in telmisartan plasma concentrations was observed. For  example, mean +/- SD values for Cmax were 159 +/- 104 ng/mL for telmisartan 40  mg, 693 +/- 606 ng/mL for telmisartan 80 mg, and 1635 +/- 1406 ng/mL for  telmisartan 120 mg. Plasma concentration-effect analyses indicated that the  antihypertensive effects of telmisartan 40, 80, and 120 mg are at the plateau  region of the concentration-response curve. All active treatments were well  tolerated, with tolerability profiles similar to placebo, and telmisartan did not  produce any clinically relevant first-dose effects. These data confirm the  antihypertensive efficacy and placebo-like tolerability of telmisartan.","2000-12","2023-10-27 11:21:12","2023-10-27 14:28:48","","1380-1390","","12 Pt 1","40","","J Clin Pharmacol","","","","","","","","eng","","","","","","","Place: England PMID: 11185637","","","","Adolescent; Adult; Humans; Male; Female; Middle Aged; Dose-Response Relationship, Drug; Treatment Outcome; Hypertension/*drug therapy/metabolism; Telmisartan; Benzimidazoles/administration & dosage/adverse effects/pharmacokinetics/*therapeutic use; Benzoates/administration & dosage/adverse effects/pharmacokinetics/*therapeutic use; Angiotensin-Converting Enzyme Inhibitors/administration & dosage/adverse effects/pharmacokinetics/*therapeutic use; Antihypertensive Agents/administration & dosage/adverse effects/pharmacokinetics/*therapeutic use","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"3QMGGJ84","journalArticle","2003","Schürer, Michael; Erb, Katharina; Junge, Klaus; Schäfer, Harald F.; Schulz, Hans-Ulrich; Amschler, Stefan; Krupp, Sabine; Hermann, Robert","Drug interaction of spirapril hydrochloride monohydrate and hydrochlorothiazide. A clinical study to compare the pharmacokinetics after administration of  spirapril hydrochloride monohydrate tablets, hydrochlorothiazide tablets and  fixed combination bi-layer tablets.","Arzneimittel-Forschung","","0004-4172","10.1055/s-0031-1297129","","The potential influence of concomitantly administered hydrochlorothiazide (CAS 58-93-5) on the pharmacokinetics of spirapril (CAS 94841-17-5)/spiraprilat (CAS  83602-05-5) and of concomitantly administered spirapril on the pharmacokinetics  of hydrochlorothiazide was investigated in an open, randomised, 3-way crossover  study in 12 healthy male subjects. The test drug was a newly developed bi-layer  tablet containing a fixed combination of spirapril hydrochloride monohydrate and  hydrochlorothiazide (Quadroplus). The reference formulations were tablets  containing solely spirapril hydrochloride monohydrate (Quadropril) or  hydrochlorothiazide (produced exclusively for study medication). For spirapril,  spiraprilat and hydrochlorothiazide the 90% confidence intervals of the  AUC(0-infinity) as a measure for the extent of absorption were entirely included  within the equivalence range of 0.8 to 1.25 and the 90% confidence intervals of  the Cmax as a measure for the rate of absorption were entirely included within  the extended equivalence range of 0.7 to 1.43. Therefore, bioequivalence was  concluded for the test and reference formulations. The results suggest that  hydrochlorothiazide does not interact in the fixed combination with the  pharmacokinetics of spirapril and vice versa.","2003","2023-10-27 11:21:12","2023-10-27 14:28:41","","414-419","","6","53","","Arzneimittelforschung","","","","","","","","eng","","","","","","","Place: Germany PMID: 12872612","","","","Adult; Humans; Male; Drug Interactions; Area Under Curve; Half-Life; Biological Availability; Single-Blind Method; Drug Combinations; Tablets; Diuretics; Angiotensin-Converting Enzyme Inhibitors/*adverse effects/*pharmacokinetics; Enalapril/*adverse effects/*analogs & derivatives/*pharmacokinetics; Hydrochlorothiazide/*adverse effects/*pharmacokinetics; Sodium Chloride Symporter Inhibitors/*adverse effects/*pharmacokinetics","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"3PYSDXLP","journalArticle","2006","Gammelgaard, I.; Wamberg, S.; Bie, P.","Systemic effects of angiotensin III in conscious dogs during acute double blockade of the renin-angiotensin-aldosterone-system.","Acta physiologica (Oxford, England)","","1748-1708","10.1111/j.1748-1716.2006.01595.x","","AIMS: The study was designed to determine (i) whether the effects of angiotensin III (AngIII) are similar to those of angiotensin II (AngII) at identical plasma  concentrations and (ii) whether AngIII operates solely through AT1- receptors.  METHODS: Angiotensin II (3 pmol kg(-1) min(-1)-3.1 ng kg(-1) min(-1)) or AngIII  (15 pmol kg(-1) min(-1)-14 ng kg(-1) min(-1)) was infused i.v. during acute  inhibition of angiotensin converting enzyme (enalaprilate; 2 mg kg(-1)) and of  aldosterone (canrenoate; 6 mg kg(-1) plus 1 mg kg(-1) h(-1)). Arterial plasma  concentrations of angiotensins were determined by radioimmunoassay using a  cross-reacting antibody to AngII. During ongoing peptide infusion, candesartan (2  mg kg(-1)) was administered to block the AT1-receptors. RESULTS: Angiotensin  immunoactivity in plasma increased to 60 +/- 10 pg mL(-1) during infusion of  AngII or infusion of AngIII. AngII significantly increased mean arterial blood  pressure (+14 +/- 4 mmHg) and plasma aldosterone by 79% (+149 +/- 17 pg mL(-1))  and reduced plasma renin activity and sodium excretion (-41 +/- 16 mIU L(-1) and  -46 +/- 6 micromol min(-1) respectively). AngIII mimicked these effects and the  magnitude of AngIII responses was statistically indistinguishable from those of  AngII. All measured effects of both peptides were blocked by candesartan.  CONCLUSION: At the present arterial plasma concentrations, AngIII is equipotent  to AngII with regard to effects on blood pressure, aldosterone secretion and  renal functions, and these AngIII effects are mediated through AT1- receptors.  The metabolic clearance rate of AngIII is five times that of AngII.","2006-10","2023-10-27 11:21:12","2023-10-27 14:24:07","","129-138","","2","188","","Acta Physiol (Oxf)","","","","","","","","eng","","","","","","","Place: England PMID: 16948800","","","","Female; Animals; Dose-Response Relationship, Drug; Metabolic Clearance Rate; Dogs; Blood Pressure/drug effects; Biphenyl Compounds; Angiotensin-Converting Enzyme Inhibitors/pharmacology; Aldosterone/blood; Renin/blood; Enalaprilat/pharmacology; Atrial Natriuretic Factor/blood; Angiotensin II Type 1 Receptor Blockers/pharmacology; Tetrazoles/pharmacology; Benzimidazoles/pharmacology; Glomerular Filtration Rate/drug effects/physiology; Angiotensin II/blood/pharmacology; Angiotensin III/blood/*pharmacology; Receptor, Angiotensin, Type 1/physiology; Renin-Angiotensin System/drug effects/*physiology","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"MJ2DMC5X","journalArticle","1991","Cetnarowski-Cropp, A. B.","Quinapril: a new second-generation ACE inhibitor.","DICP : the annals of pharmacotherapy","","1042-9611","10.1177/106002809102500510","","Quinapril is a new non-sulfhydryl angiotensin-converting enzyme (ACE) inhibitor. The drug undergoes hepatic hydrolysis into its major active diacid metabolite,  quinaprilat, and two minor inactive metabolites. On a weight basis quinaprilat is  three times as potent an ACE inhibitor as quinapril. Approximately 60 percent of  an oral dose of quinapril is absorbed. In contrast with captopril, the absorption  of quinapril is unaffected by food. Peak serum concentrations of quinapril and  quinaprilat are achieved within one and two hours, respectively. Approximately 61  percent of an orally administered dose is excreted in the urine, principally as  quinaprilat. The elimination half-life of quinaprilat is three hours, but is  prolonged up to 11 hours in patients with renal dysfunction. Quinapril dose  reduction is recommended in patients with a creatinine clearance of 0.50 mL/sec  or less. In the elderly the elimination of quinaprilat is reduced and correlates  well with renal function. In patients with cirrhosis the hydrolysis of quinapril  to quinaprilat is impaired resulting in lower plasma quinaprilat concentrations  and up to a two-fold increase in quinapril half-life. Quinaprilat has a strong  binding capacity to tissue ACE allowing for once-daily dosing. The recommended  starting dose for quinapril is 20 mg/d. The nature and incidence of adverse  reactions to quinapril are similar to those of enalapril and captopril.  Quinapril's antihypertensive efficacy is equal to that of captopril and  enalapril. A small number of patients with congestive heart failure (CHF) have  been treated with quinapril. Preliminary data indicate that quinapril is an  equally effective therapeutic alternative to presently available ACE inhibitors  in the treatment of CHF.(ABSTRACT TRUNCATED AT 250 WORDS)","1991-05","2023-10-27 11:21:12","2023-10-27 14:22:46","","499-504","","5","25","","DICP","","","","","","","","eng","","","","","","","Place: United States PMID: 2068835","","","","Humans; Clinical Trials as Topic; Drug Interactions; Hypertension/*drug therapy/metabolism; Heart Failure/*drug therapy/metabolism; Angiotensin-Converting Enzyme Inhibitors/adverse effects/pharmacokinetics/*therapeutic use; *Tetrahydroisoquinolines; Quinapril; Isoquinolines/adverse effects/pharmacokinetics/*therapeutic use","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"FSI43UXV","journalArticle","1990","Chrisp, P.; Goa, K. L.","Dilevalol. A review of its pharmacodynamic and pharmacokinetic properties, and therapeutic potential in hypertension.","Drugs","","0012-6667","10.2165/00003495-199039020-00007","","Dilevalol, the RR-stereoisomer of labetalol, is a non-cardioselective beta-adrenoceptor antagonist with substantial partial beta 2-agonist and  negligible alpha 1-blocking activity. Reduction in blood pressure during  dilevalol administration is associated with peripheral vasodilatation, and heart  rate remains essentially unchanged. Following oral administration, dilevalol is  completely absorbed. Once-daily administration is possible, due to a long  elimination half-life. Large well-controlled trials reveal that dilevalol is  equivalent in antihypertensive efficacy to metoprolol, the ACE inhibitors  captopril and enalapril, and the calcium antagonist nifedipine. Smaller  noncomparative and comparative trials demonstrate the blood pressure-lowering  effects of dilevalol and suggest an efficacy at least equivalent to that of the  'pure' beta-blockers atenolol and propranolol and the alpha 1-blockers urapidil  and doxazosin. Dilevalol appears to be well tolerated, the most frequent adverse  effects being dizziness, headache and diarrhoea in only about 7% of patients  each. Unlike alpha 1-blockers and labetalol, dilevalol is not commonly associated  with orthostatic hypotension. Thus, data suggest that dilevalol, with its  distinctive pharmacological profile, is likely to be a useful addition to the  options currently available for treating patients with mild to moderate essential  hypertension.","1990-02","2023-10-27 11:21:12","2023-10-27 14:22:47","","234-263","","2","39","","Drugs","","","","","","","","eng","","","","","","","Place: New Zealand PMID: 2184002","","","","Humans; Female; Animals; Rats; Dogs; Pregnancy; Randomized Controlled Trials as Topic; Guinea Pigs; Hypertension/drug therapy; Labetalol/pharmacokinetics/*pharmacology/therapeutic use","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"3UT64GEW","journalArticle","1989","Friedman, D. I.; Amidon, G. L.","Intestinal absorption mechanism of dipeptide angiotensin converting enzyme inhibitors of the lysyl-proline type: lisinopril and SQ 29,852.","Journal of pharmaceutical sciences","","0022-3549","10.1002/jps.2600781205","","The intestinal absorption mechanism of two nonsulfhydril lysyl-proline angiotensin converting enzyme (ACE) inhibitors, lisinopril (1) and SQ 29,852 (2;  [(S)-1-[6-amino-2-[[hydroxy  (4-phenylbutyl)-phosphinyl]oxy[-1-oxohexyl]-L-proline) were investigated in rats  using a single-pass perfusion method. Compound 2 is well absorbed from rat  jejunum, whereas lisinopril absorption is relatively low. The permeability of  both ACE inhibitors is concentration dependent and is decreased by the dipeptide  Tyr-Gly and by cephradine, indicating a nonpassive absorption mechanism via the  peptide carrier-mediated transport system. Compound 2 is well absorbed by a  nonpassive mechanism, in parallel with a small passive component. The estimated  dimensionless carrier parameters for 2 are J*max = 0.16, Km = 0.08 mM, P*c = 2.0,  and P*m = 0.25; for lisinopril, passive absorption is not significant and its  absorption is nonpassive: J*max = 0.032, Km = 0.082 mM, and P*c = 0.39 (where  J*max is the maximal flux, Km is the Michaelis constant, P*c is the carrier  permeability, and P*m is the passive permeability). These results offer a  mechanistic explanation for the prolonged ACE inhibition and the low oral  bioavailability of lisinopril, and for the nonlinear pharmacokinetics of 2.","1989-12","2023-10-27 11:21:12","2023-10-27 14:24:06","","995-998","","12","78","","J Pharm Sci","","","","","","","","eng","","","","","","","Place: United States PMID: 2559191","","","","Kinetics; Animals; Rats; In Vitro Techniques; Chromatography, High Pressure Liquid; Spectrophotometry, Ultraviolet; *Intestinal Absorption; Lisinopril; Angiotensin-Converting Enzyme Inhibitors/*pharmacokinetics; Enalapril/*analogs & derivatives/pharmacokinetics; Cephradine/pharmacology; Organophosphorus Compounds/*pharmacokinetics; Proline/*analogs & derivatives/pharmacokinetics","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"ITBSK6NY","journalArticle","1989","Baba, T.; Tomiyama, T.; Murabayashi, S.; Tomiyama, M.; Takebe, K.","Enalapril pharmacokinetics in diabetic patients.","Lancet (London, England)","","0140-6736","10.1016/s0140-6736(89)91250-6","","","1989-01-28","2023-10-27 11:21:12","2023-10-27 14:22:24","","226-227","","8631","1","","Lancet","","","","","","","","eng","","","","","","","Place: England PMID: 2563141","","","","Adult; Humans; Middle Aged; Glomerular Filtration Rate; Enalapril/*pharmacokinetics; Proteinuria/metabolism; Diabetic Nephropathies/*metabolism","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"H67R6RQ5","journalArticle","1998","Miller, R. K.; Jessee, L.; Barrish, A.; Gilbert, J.; Manson, J. M.","Pharmacokinetic studies of enalaprilat in the in vitro perfused human placental lobule system.","Teratology","","0040-3709","10.1002/(SICI)1096-9926(199809/10)58:3/4<76::AID-TERA2>3.0.CO;2-7","","The objectives of this study were to evaluate the transplacental kinetics and effects on placental function of the angiotensin converting enzyme (ACE)  inhibitor, enalaprilat, in the dually perfused human placental lobule system.  When placed in the maternal perfusate at a high therapeutic serum concentration  (150 ng/ml), enalaprilat was rapidly transferred from the maternal perfusate into  placental tissue followed by a gradual release from the placenta into the fetal  perfusate. Cmax and AUC values for enalaprilat in the maternal perfusate were  approximately 3 times higher than in the fetal perfusate, and drug levels did not  equilibrate between maternal and fetal perfusates during the 4-6 hours of  perfusion. The more highly perfused regions of the placental lobule had higher  drug levels than non-perfused areas. At the end of the perfusion period, the mean  percent of total drug added in the maternal perfusate was 59%, with 23% in the  fetal perfusate and the remainder (18%) in placental tissue. Despite the  relatively high levels of drug found in placental tissue, there were no  alterations in placental function as measured by fetal volume loss, fetal  pressure, glucose utilization, lactate production, hCG release, net fetal oxygen  transfer, and oxygen consumption. Results from this study clearly document  placental transfer of enalaprilat in the perfused human placental lobule system.  The lack of effect on placental function suggests that enalaprilat has no direct  effect on fetoplacental vascular beds, and that fetal hypotension occurring from  ACE inhibitor exposure may be due to direct effects on the fetal kidney and not  to decreased perfusion of fetoplacental vascular beds; these findings require  further validation in an in vivo model.","1998-10","2023-10-27 11:21:12","2023-10-27 14:26:33","","76-81","","3-4","58","","Teratology","","","","","","","","eng","","","","","","","Place: United States PMID: 9802186","","","","Humans; Female; In Vitro Techniques; Area Under Curve; Half-Life; Pregnancy; Maternal-Fetal Exchange; Enalaprilat/*pharmacokinetics; Placenta/anatomy & histology/*metabolism","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"QVCEHDZ8","journalArticle","1987","Johnston, C. I.; Cubela, R.; Sakaguchi, K.; Jackson, B.","Angiotensin converting enzyme inhibition in plasma and tissues.","Clinical and experimental hypertension. Part A, Theory and practice","","0730-0077","10.3109/10641968709164190","","Angiotensin converting enzyme (ACE) and the ACE inhibitor lisinopril were measured in patients with renal impairment, by both radioinhibitor 125I MK351A  binding studies, and by radioimmunoassay. Plasma concentration of lisinopril  estimated by radioinhibitor binding displacement correlated closely with that  measured by radioimmunoassay. Plateau lisinopril concentration in 8 patients with  varying degrees of renal failure treated with 5 mg lisinopril per day for 1 week,  was inversely related to renal function. Plasma lisinopril concentrations of  30-70 ng/ml were required for 50% inhibition of plasma ACE activity in vivo.  Acute studies in the rat showed inhibition of ACE in different tissues had  different time courses. These observations suggest that 125I MK351A binding  studies in tissues will be useful in establishing the pharmacokinetic and  pharmacodynamic profiles of newer ACE inhibitors, and may help delineate the  contribution of ACE in different tissues to cardiovascular homeostasis.","1987","2023-10-27 11:21:12","2023-10-27 14:25:16","","307-321","","2-3","9","","Clin Exp Hypertens A","","","","","","","","eng","","","","","","","Place: United States PMID: 3038391","","","","Humans; Kinetics; Animals; Rats; Protein Binding; Kidney Function Tests; Peptidyl-Dipeptidase A/metabolism; Lisinopril; *Angiotensin-Converting Enzyme Inhibitors; Dipeptides/metabolism; Enalapril/administration & dosage/*analogs & derivatives/metabolism/pharmacology; Kidney Failure, Chronic/enzymology","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"CURD67KW","journalArticle","2015","Holenarsipur, Vinay K.; Gaud, Nilesh; Sinha, Jaydeep; Sivaprasad, Sankara; Bhutani, Priyadeep; Subramanian, Murali; Singh, Sheelendra Pratap; Arla, Rambabu; Paruchury, Sundeep; Sharma, Tarun; Marathe, Punit; Mandlekar, Sandhya","Absorption and cleavage of enalapril, a carboxyl ester prodrug, in the rat intestine: in vitro, in situ intestinal perfusion and portal vein cannulation  models.","Biopharmaceutics & drug disposition","","1099-081X 0142-2782","10.1002/bdd.1950","","In recent years prodrug strategy has been used extensively to improve the pharmacokinetic properties of compounds exhibiting poor bioavailability.  Mechanistic understanding of the absorption and the role of intestine and liver  in the activation of oral prodrugs is crucial. Enalapril, a carboxyl ester  prodrug, is reported to be metabolized by human carboxylesterase-1 (CES1) but not  by carboxylesterase-2 (CES2) to its active metabolite enalaprilat. Further, it  has been reported that the small intestines of both rat and human contain mainly  CES2. The objective of this work was to understand whether enalapril remains  unchanged as it is absorbed through the intestine into the portal circulation.  This was evaluated using different intestinal preparations, an in situ intestinal  perfusion experiment and a portal vein cannulated rat model. No turnover of  enalapril was seen with commercial rat intestinal S9 and microsomes, but  reasonable turnover was observed with freshly prepared rat intestinal and mucosal  homogenate and S9. In the intestinal perfusion study, both enalapril and  enalaprilat were observed in the mesenteric plasma with the data suggesting 32%  hydrolysis of enalapril in the intestine. In the portal vein cannulated rat,  about 51% of enalapril absorbed into intestine was converted to enalaprilat.  Overall, it was demonstrated that even though enalapril has been shown to be a  specific substrate for CES1, it is converted to enalaprilat to a significant  extent in the intestine. Such experimental techniques can be applied by other  scientific groups who are working on prodrugs to determine the region and extent  of activation. Copyright © 2015 John Wiley & Sons, Ltd.","2015-09","2023-10-27 11:21:12","2023-10-27 14:24:30","","385-397","","6","36","","Biopharm Drug Dispos","","","","","","","","eng","Copyright © 2015 John Wiley & Sons, Ltd.","","","","","","Place: England PMID: 25832562","","","","absorption; carboxylesterase; in situ perfusion model; intestinal metabolism; intestinal S9; portal vein cannulation; prodrugs","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"MDFUDBU7","journalArticle","1993","Vos, P. F.; Boer, P.; Koomans, H. A.","Effects of enalapril on renal sodium handling in healthy subjects on low, intermediate, and high sodium intake.","Journal of cardiovascular pharmacology","","0160-2446","10.1097/00005344-199307000-00005","","Angiotensin-converting enzyme (ACE) inhibitors have a modest natriuretic effect, but the responsible changes in tubular sodium (Na) handling are not fully known.  We therefore studied the effect of a single dose of 20 mg enalapril on Na  excretion in 8 healthy subjects, using lithium clearance and maximal water  diuresis to analyze tubular Na handling. Because the natriuretic effect may  depend on the volume state, the same subjects were studied during low (20 mmol  Na/day), medium (200 mmol Na/day), and high (400 mmol Na/day) salt intake.  Enalapril caused natriuresis during the 20-mmol Na diet (from 51 +/- 9 to 81 +/-  14 mumol/min, p < 0.05) and the 200-mmol Na diet (from 190 +/- 24 to 230 +/- 31  mumol/min, p < 0.05), but not during the 400-mmol Na diet. The increase in Na  excretion was not accompanied by consistent changes in glomerular filtration rate  (GFR), free water clearance data, maximal urine flow, uric acid clearance, or  lithium clearance. Instead, the increase in Na excretion was positively related  to the increase in Na concentration in the maximally diluted urine (r = 0.75, p <  0.01). Regardless of diet, enalapril reduced the filtration fraction, but a  significant increase in effective renal plasma flow was noted only during the  20-mmol Na diet. The data suggest that a decrease in Na reabsorption in the  diluting segment, perhaps related to renal vasodilatation, participates in the  natriuretic effect of ACE inhibition in humans.","1993-07","2023-10-27 11:21:12","2023-10-27 14:31:22","","27-32","","1","22","","J Cardiovasc Pharmacol","","","","","","","","eng","","","","","","","Place: United States PMID: 7690092","","","","Adult; Humans; Male; Female; Reference Values; Metabolic Clearance Rate; Kidney/*drug effects/metabolism; Lithium/pharmacokinetics; Sodium, Dietary/*administration & dosage; Enalapril/*pharmacology; Natriuresis/*drug effects","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
